CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
-91.7,0,-4.036624554298543,0,145.82,2180,3,4615,4745,21100,3,23175.4,-0.3,-39518,-60,-49.462419425495966,59.91,0.2,40377,14331070,1741545,116186,5392654,26796107,3703365,28969055
0,0,0,0,0,0,0,5070,5070,21150,0,23175.4,-0.25,-255,-50,-11.983082706766917,58.53,0.25,1873,2849145,139230,2721,5392654,26796107,3703365,28969055
0,0,0,0,0,0,0,5070,5070,21200,0,23175.4,-0.25,-4551,-50,-36.72530664945126,57.16,0.25,7841,6692335,449995,16582,5392654,26796107,3703365,28969055
-831.85,1,-28.62772089821905,0,155.89,2073.9,1,4615,4940,21250,2,23175.4,-0.25,152,-50,11.792086889061288,55.78,0.25,1441,2216825,71955,945,5392654,26796107,3703365,28969055
0,0,0,0,163.68,0,1,5525,5070,21300,0,23175.4,-0.2,-3034,-40,-45.782405311604045,54.4,0.3,3593,3950700,187850,8533,5392654,26796107,3703365,28969055
0,0,0,0,43.89,0,1,5525,5070,21350,0,23175.4,-0.3,-20,-54.54545454545455,-2.1881838074398248,54.64,0.25,894,1279200,50310,841,5392654,26796107,3703365,28969055
0,0,0,0,103.63,0,1,5525,4940,21400,0,23175.4,-0.25,-1240,-45.45454545454545,-23.659606945239457,51.66,0.3,4001,4058600,304915,8643,5392654,26796107,3703365,28969055
0,0,0,0,0,0,0,5070,5070,21450,0,23175.4,-0.25,-68,-45.45454545454545,-5.738396624472574,51.1,0.3,1117,2098915,97110,2039,5392654,26796107,3703365,28969055
68.8,-5,4.210655160806634,-13.88888888888889,77.76,1702.75,31,5070,5395,21500,10,23175.4,-0.3,-12899,-54.54545454545455,-23.90208649890672,48.91,0.25,41067,14676220,4584320,78262,5392654,26796107,3703365,28969055
0,0,0,0,112.26,0,1,5395,5395,21550,0,23175.4,-0.3,802,-54.54545454545455,35.707925200356186,48.32,0.25,3048,2832570,304720,4595,5392654,26796107,3703365,28969055
0,0,0,0,0,0,0,4940,5070,21600,0,23175.4,-0.3,-1598,-50,-23.793924955330553,46.92,0.3,5118,4484220,163085,9834,5392654,26796107,3703365,28969055
0,0,0,0,0,0,0,5070,5070,21650,0,23175.4,-0.25,393,-41.666666666666664,10.904550499445062,46.19,0.35,3997,3008070,202085,4561,5392654,26796107,3703365,28969055
0,0,0,0,0,0,0,6825,6825,21700,0,23175.4,-0.3,-934,-50,-9.79240931012791,44.14,0.3,8604,5884775,613470,34110,5392654,26796107,3703365,28969055
0,0,0,0,0,0,1,6370,6825,21750,0,23175.4,-0.35,1775,-53.84615384615385,94.91978609625669,43.37,0.3,3645,3617575,339495,12907,5392654,26796107,3703365,28969055
0,0,0,0,0,0,0,6695,6825,21800,0,23175.4,-0.35,-4058,-50,-18.24394191431012,41.96,0.35,18185,9670765,2639845,39649,5392654,26796107,3703365,28969055
0,0,0,0,0,0,0,6695,6825,21850,0,23175.4,-0.4,518,-53.333333333333336,18.394886363636363,40.55,0.35,3334,4883320,304395,7542,5392654,26796107,3703365,28969055
0,0,0,0,0,0,0,6825,6825,21900,0,23175.4,-0.3,-3004,-42.857142857142854,-19.59045258901787,39.65,0.4,12330,7754760,609895,26510,5392654,26796107,3703365,28969055
0,0,0,0,56.97,0,2,7280,7280,21950,0,23175.4,-0.45,3262,-52.94117647058823,91.83558558558559,38.22,0.4,6814,5591755,478920,17654,5392654,26796107,3703365,28969055
76.05,-109,6.766315227545709,-30.96590909090909,0,1200,243,10465,9490,22000,179,23175.4,-0.4,-6689,-47.05882352941177,-6.532481737567874,36.79,0.45,95707,50123385,8125325,267196,5392654,26796107,3703365,28969055
0,0,0,0,76.79,0,5,6370,6565,22050,0,23175.4,-0.5,2363,-55.55555555555556,57.21549636803874,35.78,0.4,6493,13769470,1167660,18108,5392654,26796107,3703365,28969055
89.5,2,8.758624064197289,25,59.47,1111.35,10,6695,7280,22100,5,23175.4,-0.45,12011,-50,48.388526307308034,34.33,0.45,36833,24425505,7240935,110422,5392654,26796107,3703365,28969055
106.7,1,11.07650783764144,50,62.62,1070,3,7085,6435,22150,3,23175.4,-0.6,2874,-60,33.740314627846914,32.49,0.4,11392,17547855,2206555,37738,5392654,26796107,3703365,28969055
0,0,0,0,0,0,14,6500,7150,22200,0,23175.4,-0.65,18168,-59.09090909090909,46.60851718830169,31.43,0.45,57148,29200925,9269130,160828,5392654,26796107,3703365,28969055
100.75,1,11.457977936995338,10,62.93,980.05,11,6370,7475,22250,2,23175.4,-0.75,7359,-65.21739130434783,56.1712846347607,29.61,0.4,20460,19335810,4520490,63172,5392654,26796107,3703365,28969055
63.55,3,7.726913490181774,5.2631578947368425,54.46,886,60,7345,10140,22300,25,23175.4,-0.85,5130,-62.96296296296296,10.09643770911238,28.52,0.5,55940,33362355,11375910,192233,5392654,26796107,3703365,28969055
0,0,0,0,0,0,20,6175,6500,22350,0,23175.4,-1.15,3607,-67.6470588235294,11.582428874189198,27.66,0.55,34749,24274445,3284710,75203,5392654,26796107,3703365,28969055
38.3,-296,5.193924599945755,-68.51851851851852,32.59,775.7,136,9685,11635,22400,422,23175.4,-1.4,20886,-71.7948717948718,27.083873644898596,26.16,0.55,98002,38036960,10769070,233209,5392654,26796107,3703365,28969055
0,0,0,0,0,0,42,6500,6370,22450,0,23175.4,-1.7,3879,-75.55555555555556,16.059451850625155,24.67,0.55,28033,28238210,3627910,112786,5392654,26796107,3703365,28969055
50.9,57,8.06272770473626,5.588235294117647,29.86,682.2,1077,39585,23790,22500,1091,23175.4,-2.15,71834,-79.62962962962963,46.126086789012035,23.4,0.55,227568,63478545,14983605,745218,5392654,26796107,3703365,28969055
50.6,0,8.668094218415417,0,29.93,634.35,135,1267695,15925,22550,60,23175.4,-2.55,19589,-80.95238095238095,65.04515871961748,21.88,0.6,49705,38279735,5544305,164639,5392654,26796107,3703365,28969055
48.65,-21,9.125011722779705,-5.343511450381679,24.58,581.8,372,1797640,21450,22600,339,23175.4,-3.45,38650,-85.18518518518519,71.56612228270933,20.35,0.6,92656,57783895,12929410,372957,5392654,26796107,3703365,28969055
41.45,-8,8.534953155564708,-3.041825095057034,23.94,527.1,255,1268605,15990,22650,350,23175.4,-4.55,54080,-86.66666666666667,137.61864773392372,18.99,0.7,93377,45711640,7347015,310737,5392654,26796107,3703365,28969055
