CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
0,0,0,0,129.07,0,3,3965,4290,21100,0,23218.55,0,113,0,0.10983456775723645,67.23,0.75,102995,9533485,1991535,59733,3711543,33698495,3508299,28775853
0,0,0,0,0,0,0,3380,5070,21150,0,23218.55,0,282,0,13.183730715287517,65.73,0.75,2421,2032030,251745,4596,3711543,33698495,3508299,28775853
0,0,0,0,0,0,0,5070,5070,21200,0,23218.55,-0.05,-713,-6.25,-4.044472176527313,64.23,0.75,16916,4249505,891085,18366,3711543,33698495,3508299,28775853
0,0,0,0,0,0,0,4290,4290,21250,0,23218.55,0,-16,0,-0.9569377990430622,62.73,0.75,1656,1949415,173290,3212,3711543,33698495,3508299,28775853
-38.25,1,-1.9281177538058272,100,95.93,1945.55,2,4680,4290,21300,3,23218.55,-0.05,-408,-5.882352941176471,-5.5699658703071675,61.64,0.8,6917,2887105,425165,5783,3711543,33698495,3508299,28775853
0,0,0,0,43.89,0,1,4745,5070,21350,0,23218.55,-0.1,898,-11.11111111111111,102.16154721274175,60.13,0.8,1777,2707510,223210,6365,3711543,33698495,3508299,28775853
-168.2,-1,-8.678154989165204,-50,0,1770,1,4810,5070,21400,2,23218.55,-0.05,-937,-5.555555555555555,-13.5541732966874,58.99,0.85,5976,3452605,378300,10442,3711543,33698495,3508299,28775853
0,0,0,0,0,0,0,4290,4290,21450,0,23218.55,-0.05,408,-5.555555555555555,33.14378554021121,57.48,0.85,1639,2848560,247910,5466,3711543,33698495,3508299,28775853
-222.2,9,-11.535965527087713,30,0,1703.95,39,5135,5395,21500,17,23218.55,-0.1,-11977,-10.526315789473685,-15.44821359473752,55.97,0.85,65553,7925320,1953445,92654,3711543,33698495,3508299,28775853
-638.1,1,-27.8646288209607,100,0,1651.9,2,4745,4745,21550,2,23218.55,0,896,0,58.52384062704115,54.78,0.95,2427,2880280,272805,8706,3711543,33698495,3508299,28775853
0,0,0,0,0,0,0,5070,5070,21600,0,23218.55,0,3529,0,49.52287398259893,53.87,1,10655,3838380,690235,34185,3711543,33698495,3508299,28775853
0,0,0,0,0,0,0,5070,5070,21650,0,23218.55,0.05,3312,4.761904761904762,185.02793296089385,52.89,1.1,5102,3043885,280865,13916,3711543,33698495,3508299,28775853
0,0,0,0,0,0,0,5070,5070,21700,0,23218.55,0.1,1905,10.526315789473685,17.82039289055192,51.34,1.05,12595,3968380,635375,35673,3711543,33698495,3508299,28775853
0,0,0,0,0,0,1,7280,6825,21750,0,23218.55,0.05,2191,4.761904761904762,97.8561857972309,50.04,1.1,4430,3352960,363675,14486,3711543,33698495,3508299,28775853
0,0,0,0,0,0,0,6825,6825,21800,0,23218.55,0.05,-185,4.545454545454546,-0.8567591349048302,48.24,1.15,21408,4898335,1181375,89223,3711543,33698495,3508299,28775853
0,0,0,0,0,0,0,6825,6825,21850,0,23218.55,0.05,948,4.3478260869565215,31.89771197846568,47.38,1.2,3920,2878655,302120,13030,3711543,33698495,3508299,28775853
0,0,0,0,0,0,0,6825,6825,21900,0,23218.55,0.15,3815,13.043478260869565,17.407373608322686,46.02,1.3,25731,4972305,634855,55746,3711543,33698495,3508299,28775853
0,0,0,0,56.97,0,2,7280,6565,21950,0,23218.55,0.15,4133,13.043478260869565,120.32023289665212,44.64,1.3,7568,3323255,444210,22911,3711543,33698495,3508299,28775853
-198.4,-47,-13.894043909100459,-11.989795918367347,47.81,1229.55,345,7995,9620,22000,142,23218.55,0.15,24628,12,23.708352987610585,43.05,1.4,128507,13991770,3495115,279891,3711543,33698495,3508299,28775853
-192.35,1,-13.992143740452462,50,50.89,1182.35,3,6370,6630,22050,3,23218.55,0.15,2622,12,75.80225498699046,41.82,1.4,6081,4075175,437385,27874,3711543,33698495,3508299,28775853
-195.55,2,-14.907566228320945,25,0,1116.2,10,6760,7020,22100,13,23218.55,0.2,4547,15.384615384615385,19.330839214352523,40.38,1.5,28069,5983770,1245075,103677,3711543,33698495,3508299,28775853
-119.35,0,-10.032784129119031,0,0,1070.25,1,6370,6695,22150,1,23218.55,0.25,10756,18.51851851851852,249.67502321262768,39.24,1.6,15064,4094415,677040,59357,3711543,33698495,3508299,28775853
-210.95,9,-17.26762984488192,112.5,0,1010.7,17,6630,7345,22200,39,23218.55,0.3,15430,22.22222222222222,41.11706238175181,37.61,1.65,52957,6820320,2526680,239232,3711543,33698495,3508299,28775853
-242.35,2,-20.20846362309777,18.181818181818183,0,956.9,13,6565,6500,22250,9,23218.55,0.15,-646,9.67741935483871,-3.6771402550091077,36.25,1.7,16922,3983980,1069185,100252,3711543,33698495,3508299,28775853
-195.8,3,-17.345854004252303,4.6875,44.29,933,67,9555,8775,22300,42,23218.55,0.25,32332,16.129032258064516,77.2328786756802,34.85,1.8,74195,7888985,3082495,353324,3711543,33698495,3508299,28775853
-170.75,-1,-15.97137779440651,-5.2631578947368425,51.82,898.35,18,7475,8580,22350,7,23218.55,0.4,11556,22.857142857142858,93.16349564656562,33.88,2.15,23960,4476940,1484925,133279,3711543,33698495,3508299,28775853
-178.45,0,-17.436974789915965,0,47.52,844.95,93,8385,9230,22400,237,23218.55,0.45,22149,24.324324324324323,59.00420906814428,32.59,2.3,59687,7166380,2456415,285444,3711543,33698495,3508299,28775853
-158.5,3,-16.566501175855763,9.375,47.12,798.25,35,8580,7345,22450,20,23218.55,0.65,16113,31.70731707317073,100.48016961835869,31.6,2.7,32149,4447495,1520610,178071,3711543,33698495,3508299,28775853
-186.1,-497,-20.095022135838462,-19.69096671949287,37.25,740,2027,24440,27560,22500,6679,23218.55,0.95,48184,41.30434782608695,30.689077557051597,30.62,3.25,205191,11716965,1216605,792064,3711543,33698495,3508299,28775853
-189.3,23,-21.78867403314917,27.058823529411764,28.17,679.5,108,18395,16380,22550,172,23218.55,1.15,27658,43.39622641509434,126.17700729927007,29.56,3.8,49578,3029390,496860,295149,3711543,33698495,3508299,28775853
-184.5,251,-22.275882885602172,59.05882352941177,30.45,643.75,676,24960,17680,22600,1849,23218.55,1.7,44498,57.6271186440678,100.38350478253022,28.58,4.65,88826,5061745,890760,570890,3711543,33698495,3508299,28775853
-183.85,174,-23.82556858679453,156.75675675675674,31.92,587.8,285,113035,15340,22650,925,23218.55,2.25,23106,64.28571428571429,68.68404625308403,27.71,5.75,56747,3191305,327730,403664,3711543,33698495,3508299,28775853
-182.5,405,-25.177622956473755,82.3170731707317,31.77,542.35,897,68575,22490,22700,5123,23218.55,2.8,57879,66.66666666666667,76.07549848188116,26.78,7,133960,5022290,1105650,924289,3711543,33698495,3508299,28775853
-174.5,247,-26.048663979698464,124.12060301507537,29.32,495.4,446,39910,19240,22750,3130,23218.55,4,36249,76.92307692307692,117.14765859806741,26.12,9.2,67192,3302650,400010,619691,3711543,33698495,3508299,28775853
-184.35,1713,-29.52434336963485,149.08616187989557,31.16,440.05,2862,362960,38350,22800,31655,23218.55,5.4,73397,78.83211678832117,98.95779964945396,25.63,12.25,147567,4383600,994760,1428151,3711543,33698495,3508299,28775853
-185.2,624,-31.92002757669769,147.16981132075472,27.13,395,1048,127335,30160,22850,11999,23218.55,7.5,45857,86.70520231213872,153.69172503938063,25.07,16.15,75694,3604250,541320,801069,3711543,33698495,3508299,28775853
-180,4245,-33.86323017590067,499.4117647058824,28.79,351.55,5095,209430,59735,22900,86550,23218.55,9.9,62754,86.46288209606988,77.05833957537729,24.7,21.35,144191,3923985,1249300,1514987,3711543,33698495,3508299,28775853
-175.5,3947,-36.215435410647956,753.2442748091603,28.1,309.1,4471,149240,44720,22950,54972,23218.55,13.35,46930,87.82894736842105,188.982402448355,24.37,28.55,71763,3675815,774215,1092981,3711543,33698495,3508299,28775853
-169.45,15677,-38.79349816849817,138.26953607338154,27.16,267.35,27015,3500705,262340,23000,644326,23218.55,17.9,154781,90.17632241813602,108.81831859278111,24,37.75,297019,4976920,3102710,3303625,3711543,33698495,3508299,28775853
-162.35,13203,-41.458120531154236,1688.3631713554987,26.57,229.25,13985,2188160,118820,23050,357681,23218.55,23.35,75194,91.92913385826772,142.75896111786147,23.63,48.75,127866,3775265,939640,1524829,3711543,33698495,3508299,28775853
-155.7,57602,-44.60678985818651,1155.2747693541917,25.86,193.35,62588,2931370,632125,23100,1865394,23218.55,30.15,242914,90.4047976011994,417.0985078727313,23.36,63.5,301153,4432285,3100240,3748950,3711543,33698495,3508299,28775853
-150.6,67133,-48.64341085271318,2237.0209930023325,25.4,159,70134,3639610,582855,23150,2154221,23218.55,37.85,146768,88.64168618266979,458.2204183577896,23.01,80.55,178798,4103515,1948635,2750946,3711543,33698495,3508299,28775853
-141.65,156398,-52.12511499540018,707.8113685734975,24.99,130.1,178494,4300465,1535820,23200,3920380,23218.55,45.8,232227,83.65296803652969,320.5430101590106,22.69,100.55,304675,4779710,3078920,3721436,3711543,33698495,3508299,28775853
-130.95,100531,-55.687858813523285,1061.4613029247175,24.73,104.2,110002,2868385,909480,23250,2184824,23218.55,54,50976,77.53050969131371,157.16355788500078,22.22,123.65,83411,2687100,755560,1022756,3711543,33698495,3508299,28775853
-121.3,124109,-59.797880207049545,180.6982805060932,24.34,81.55,192792,4573660,1574820,23300,2687641,23218.55,64.3,9488,73.86559448592763,8.344106447158977,21.93,151.35,123197,690170,925405,1004070,3711543,33698495,3508299,28775853
-111.3,63048,-64.22388920946335,191.20519196943047,24.09,62,96022,3773185,749125,23350,1437897,23218.55,75.7,-11938,70.74766355140187,-27.035351133455624,21.45,182.7,32219,304980,270140,282135,3711543,33698495,3508299,28775853
-99.05,111860,-67.7728361272665,127.75385739901095,23.88,47.1,199419,4327505,1396850,23400,2153172,23218.55,87.8,-18643,67.7730605943651,-21.43563445706664,21.1,217.35,68329,341965,356590,343599,3711543,33698495,3508299,28775853
-87.65,43408,-71.609477124183,84.10936077040826,23.83,34.75,95017,3759990,851760,23450,1110157,23218.55,98.9,-11805,63.51958895311496,-42.13212462971555,20.78,254.6,16214,157040,65325,87895,3711543,33698495,3508299,28775853
-76.15,123349,-75.02463054187191,80.06763774211974,23.76,25.35,277405,5309265,2176200,23500,2395512,23218.55,112.5,-5516,60.97560975609756,-7.114940601338889,19.85,297,72011,532935,266305,190036,3711543,33698495,3508299,28775853
-66,32062,-78.15275310834814,64.56172851936127,23.83,18.45,81723,3279185,751595,23550,849015,23218.55,121.2,-2322,56.02033741622371,-23.271196632591703,19.84,337.55,7656,89895,44070,18802,3711543,33698495,3508299,28775853
-55.65,43788,-80.36101083032491,41.87434254566319,24.04,13.6,148358,3937245,1122355,23600,1159284,23218.55,130,-4025,51.58730158730159,-12.878763638690685,17.87,382,27228,358215,65455,33889,3711543,33698495,3508299,28775853
-46.75,24297,-82.52427184466019,61.56594450779171,24.37,9.9,63762,3554915,674180,23650,654869,23218.55,142.7,-725,49.67798085291558,-16.20473848904783,21.01,429.95,3749,49335,22360,6189,3711543,33698495,3508299,28775853
-38.35,35636,-83.82513661202186,28.225193258142188,24.77,7.4,161892,4551430,1219985,23700,1023377,23218.55,146.95,-3292,44.71322075155941,-9.516651248843663,0,475.6,31300,59930,33475,13483,3711543,33698495,3508299,28775853
-32.5,13647,-85.07853403141361,28.788709813517848,25.43,5.7,61051,3664115,567190,23750,541390,23218.55,155.8,-358,42.262308422623086,-12.735681252223408,0,524.45,2453,26845,16900,2153,3711543,33698495,3508299,28775853
-26.45,24200,-85.18518518518519,27.16323758853307,26.18,4.6,113291,4814030,1238770,23800,769393,23218.55,161.1,-2570,39.06875227355402,-25.92293726043978,0,573.45,7344,56810,23465,7656,3711543,33698495,3508299,28775853
-22.3,-1628,-85.44061302681992,-4.206392269333127,27.07,3.8,37075,3662230,839930,23850,375635,23218.55,168.45,-102,37.136243386243386,-5.331939362258233,0,622.05,1811,42445,20215,842,3711543,33698495,3508299,28775853
-18.05,-3122,-84.34579439252336,-3.4076645164107098,28.13,3.35,88495,4573920,1297920,23900,636369,23218.55,168.5,-705,33.5791151853328,-10.61267499623664,0,670.3,5938,31200,23335,1945,3711543,33698495,3508299,28775853
-14.95,-2415,-83.5195530726257,-6.20392015824492,29.26,2.95,36512,4580160,1156090,23950,315564,23218.55,172.5,-35,31.506849315068493,-1.8776824034334765,0,720,1829,24570,14950,389,3711543,33698495,3508299,28775853
-12.4,-12249,-82.66666666666667,-4.613142314818999,30.35,2.6,253275,15061150,3374150,24000,1118227,23218.55,173.4,-2530,29.162462159434913,-12.477806273426712,0,768,17746,166530,20605,7031,3711543,33698495,3508299,28775853
-10.1,-2375,-81.45161290322581,-6.8866529416881725,31.34,2.3,32112,4804930,1641250,24050,275436,23218.55,191.65,-7,30.100518297471336,-0.5173688100517368,35.79,828.35,1346,12350,11050,113,3711543,33698495,3508299,28775853
-8.25,-10452,-80.48780487804878,-11.383884810595333,32.4,2,81362,7536295,2758665,24100,594728,23218.55,170.95,-159,24.80952035411073,-6.548599670510709,0,860,2269,15990,12220,421,3711543,33698495,3508299,28775853
-6.75,-10876,-78.03468208092485,-24.574643559210973,33.5,1.9,33381,5055375,1780935,24150,297870,23218.55,177.05,-14,23.894999662595318,-3.2634032634032635,0,918,415,9945,9815,74,3711543,33698495,3508299,28775853
-5.45,269,-75.69444444444444,0.21078035746468057,34.64,1.75,127890,10738260,3520335,24200,684926,23218.55,179.05,-161,22.836553791212296,-9.793187347931873,0,963.1,1483,14170,12740,626,3711543,33698495,3508299,28775853
-4.75,-1765,-74.80314960629921,-6.96499743498678,35.87,1.6,23576,4278040,1722110,24250,219763,23218.55,211.3,7,25.46550165712564,2.127659574468085,53.77,1041.05,336,8970,9165,91,3711543,33698495,3508299,28775853
-3.75,-2122,-71.42857142857143,-3.1803603009502113,36.9,1.5,64600,13379080,3034460,24300,378671,23218.55,191.75,-307,21.858079224850385,-23.74323279195669,0,1069,986,9880,9685,594,3711543,33698495,3508299,28775853
-3.1,-7280,-68.13186813186813,-22.040569179533758,38.2,1.45,25750,4495465,1966965,24350,177218,23218.55,208.05,-1,22.276353123828898,-0.704225352112676,58.37,1142,141,8255,7800,8,3711543,33698495,3508299,28775853
-2.7,-25459,-66.66666666666667,-32.64351014860689,39.47,1.35,52532,10653630,2642705,24400,300490,23218.55,197.2,-388,20.376110766687333,-27.3817925194072,0,1165,1029,11050,10985,744,3711543,33698495,3508299,28775853
-2.25,1545,-62.5,8.332434473088124,40.72,1.35,20087,3315585,1539265,24450,78836,23218.55,217.35,0,21.18421052631579,0,63.22,1243.35,86,7475,6760,4,3711543,33698495,3508299,28775853
-1.95,-1095,-61.904761904761905,-0.7866266289277453,41.76,1.2,138107,18725850,3924375,24500,494317,23218.55,193.35,-809,17.913559086487236,-17.53359341135674,0,1272.7,3805,14820,17875,1249,3711543,33698495,3508299,28775853
-1.7,-5600,-58.62068965517241,-17.3972475069123,43.16,1.2,26589,4298060,1484210,24550,68025,23218.55,181.05,0,15.896220202818386,0,0,1320,33,6955,6110,4,3711543,33698495,3508299,28775853
-1.5,-5651,-58.8235294117647,-8.676892840143106,43.66,1.05,59476,5990725,2825355,24600,207133,23218.55,162.2,-65,13.54149273668392,-22.80701754385965,0,1360,220,8580,8840,135,3711543,33698495,3508299,28775853
-1.25,-5618,-55.55555555555556,-23.12790745543617,45.02,1,18673,3672110,1260350,24650,41582,23218.55,193.7,0,15.925347364959302,0,0,1410,67,6565,6370,1,3711543,33698495,3508299,28775853
-1,-19671,-51.282051282051285,-26.699332211303545,46.12,0.95,54005,7768605,2351765,24700,172091,23218.55,190.75,-14,14.911080711354309,-13.861386138613861,0,1470,87,8450,6240,16,3711543,33698495,3508299,28775853
-0.85,-1449,-47.22222222222222,-6.473952283084621,47.2,0.95,20933,3762785,881205,24750,43871,23218.55,0,0,0,0,0,0,3,4875,4745,0,3711543,33698495,3508299,28775853
-0.65,-30433,-40.625,-34.28954514213604,48.53,0.95,58320,6444100,1758835,24800,169050,23218.55,178.35,-28,12.908478992508957,-3.469640644361834,0,1560,779,7215,6565,42,3711543,33698495,3508299,28775853
-0.6,-19,-40,-0.10223298358891579,49.85,0.9,18566,5223855,1152645,24850,29026,23218.55,0,0,0,0,0,0,32,5655,4810,0,3711543,33698495,3508299,28775853
-0.45,-8081,-33.333333333333336,-19.33346093114503,50.87,0.9,33717,6845540,1619670,24900,56696,23218.55,181.65,-1,12.270746782855406,-0.33783783783783783,0,1662,295,4940,4290,4,3711543,33698495,3508299,28775853
-0.4,-5933,-30.76923076923077,-38.88706823097595,52.17,0.9,9324,4496570,952445,24950,35006,23218.55,0,0,0,0,44.33,0,11,5590,4745,0,3711543,33698495,3508299,28775853
-0.45,-37649,-34.61538461538461,-22.13878712682069,52.81,0.85,132410,21013265,5620160,25000,392992,23218.55,189.45,-748,12.039655555908615,-20.129171151776102,0,1763,2968,11570,9620,983,3711543,33698495,3508299,28775853
-0.35,-4770,-29.166666666666668,-38.10208483105679,54.43,0.85,7749,3578380,721955,25050,24354,23218.55,0,0,0,0,61.37,0,18,5590,4745,0,3711543,33698495,3508299,28775853
-0.3,-6947,-27.272727272727273,-25.149332078340514,55.36,0.8,20676,5905640,1679925,25100,51405,23218.55,217.6,-2,13.065930106881229,-20,77.36,1883,8,4745,4810,3,3711543,33698495,3508299,28775853
-0.3,-2161,-28.571428571428573,-22.61406446211804,56.25,0.75,7395,3328585,512460,25150,11674,23218.55,0,0,0,0,77.07,0,8,5590,4745,0,3711543,33698495,3508299,28775853
-0.3,-10579,-28.571428571428573,-24.943412241818354,57.51,0.75,31833,6456970,1752595,25200,45638,23218.55,201.25,-13,11.282410651716889,-9.489051094890511,83.08,1985,124,4810,4680,21,3711543,33698495,3508299,28775853
-0.3,-1508,-30,-13.10165073848827,58.76,0.7,10002,3135405,651430,25250,12808,23218.55,0,0,0,0,0,0,5,5525,4745,0,3711543,33698495,3508299,28775853
-0.3,-3354,-31.57894736842105,-8.402435052734424,59.59,0.65,36563,4537910,1447680,25300,19171,23218.55,0,0,0,0,61.59,0,4,3965,3965,0,3711543,33698495,3508299,28775853
-0.25,-16,-27.77777777777778,-0.12119375852143614,60.82,0.65,13186,3206840,649805,25350,7447,23218.55,0,0,0,0,66.77,0,8,5590,5525,0,3711543,33698495,3508299,28775853
-0.2,-619,-23.529411764705884,-2.9679708477176834,61.6,0.65,20237,4970420,1056315,25400,20790,23218.55,247,-10,12.864583333333334,-24.390243902439025,0,2167,31,4745,4875,14,3711543,33698495,3508299,28775853
-0.2,-113,-23.529411764705884,-1.5725020873921514,62.82,0.65,7073,2855255,547950,25450,6997,23218.55,0,0,0,0,0,0,2,4810,4745,0,3711543,33698495,3508299,28775853
-0.25,-25102,-29.41176470588235,-29.496369063006746,64.03,0.6,60000,11070605,1981395,25500,77020,23218.55,175.6,-18,8.420446916658674,-1.8828451882845187,0,2261,938,7085,6175,31,3711543,33698495,3508299,28775853
-0.2,-985,-25,-18.3187651106565,64.73,0.6,4392,2139085,326170,25550,5769,23218.55,0,0,0,0,63.56,0,16,4810,3965,0,3711543,33698495,3508299,28775853
-0.15,-3903,-20,-32.506038144415754,65.93,0.6,8104,3325855,665405,25600,17347,23218.55,306.85,0,14.41862650659023,0,132.98,2435,32,4875,4810,6,3711543,33698495,3508299,28775853
-0.15,-136,-20,-8.187838651414811,67.12,0.6,1525,2268500,185705,25650,4185,23218.55,0,0,0,0,65.55,0,12,5590,4745,0,3711543,33698495,3508299,28775853
-0.15,-2175,-21.428571428571427,-31.25,67.75,0.55,4785,3196375,406835,25700,8626,23218.55,0,0,0,0,0,0,2,4810,3965,0,3711543,33698495,3508299,28775853
-0.1,-252,-15.384615384615385,-18.34061135371179,68.92,0.55,1122,1792050,104195,25750,3067,23218.55,0,0,0,0,84.1,0,1,3965,4290,0,3711543,33698495,3508299,28775853
-0.05,-1231,-7.6923076923076925,-19.19538437548729,70.66,0.6,5182,2677545,243750,25800,4971,23218.55,0,0,0,0,0,0,8,5590,4745,0,3711543,33698495,3508299,28775853
-0.05,216,-7.6923076923076925,13.670886075949367,71.83,0.6,1796,1630070,118105,25850,2810,23218.55,0,0,0,0,72.62,0,5,5590,4940,0,3711543,33698495,3508299,28775853
-0.15,-229,-23.076923076923077,-7.2422517394054395,72.41,0.5,2933,2558790,228020,25900,6471,23218.55,0,0,0,0,0,0,1,4745,3965,0,3711543,33698495,3508299,28775853
-0.05,71,-8.333333333333334,6.078767123287672,74.16,0.55,1239,1623700,101660,25950,1052,23218.55,0,0,0,0,0,0,0,5135,5070,0,3711543,33698495,3508299,28775853
-0.05,-12615,-9.090909090909092,-31.129700917974535,74.72,0.5,27909,8522735,455975,26000,42911,23218.55,193.05,-140,7.505977954470343,-16.29802095459837,0,2765,719,5395,5135,184,3711543,33698495,3508299,28775853
-0.15,855,-27.272727272727273,42.118226600985224,74.51,0.4,2885,1822730,206960,26050,5699,23218.55,0,0,0,0,84.5,0,0,5135,5070,0,3711543,33698495,3508299,28775853
-0.05,-6574,-10,-28.28013421663942,75.64,0.45,16672,6736405,463255,26100,42637,23218.55,0,0,0,0,0,0,34,4810,4745,0,3711543,33698495,3508299,28775853
