CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
0,0,0,0,129.07,0,3,4745,5070,21100,0,23208.9,-0.1,-1134,-13.333333333333334,-1.1022336268735056,66.44,0.65,101748,8766225,2599870,54149,3769939,29628372,3392903,25132453
0,0,0,0,0,0,0,3380,5070,21150,0,23208.9,0,282,0,13.183730715287517,65.4,0.75,2421,2033005,268385,4575,3769939,29628372,3392903,25132453
0,0,0,0,0,0,0,5070,5070,21200,0,23208.9,-0.1,-368,-12.5,-2.0874695104657097,63.46,0.7,17261,4035330,954590,17539,3769939,29628372,3392903,25132453
0,0,0,0,0,0,0,4290,4290,21250,0,23208.9,0,31,0,1.854066985645933,62.4,0.75,1703,1952600,168350,3117,3769939,29628372,3392903,25132453
-172.9,0,-8.715596330275229,0,0,1810.9,1,4745,5070,21300,1,23208.9,-0.05,-379,-5.882352941176471,-5.174061433447099,61.3,0.8,6946,2899065,424775,5462,3769939,29628372,3392903,25132453
0,0,0,0,43.89,0,1,4745,5070,21350,0,23208.9,-0.1,875,-11.11111111111111,99.54493742889647,60.17,0.8,1754,2749760,226525,6213,3769939,29628372,3392903,25132453
-168.2,-1,-8.678154989165204,-50,0,1770,1,4810,5070,21400,2,23208.9,-0.05,-1008,-5.555555555555555,-14.581223781281643,58.65,0.85,5905,3439410,374855,10152,3769939,29628372,3392903,25132453
0,0,0,0,0,0,0,5070,5070,21450,0,23208.9,-0.05,407,-5.555555555555555,33.0625507717303,57.14,0.85,1638,2847715,244335,5228,3769939,29628372,3392903,25132453
-222.2,9,-11.535965527087713,30,0,1703.95,39,5265,5330,21500,17,23208.9,-0.05,-11336,-5.2631578947368425,-14.621436863149748,55.63,0.9,66194,7921420,2139280,88825,3769939,29628372,3392903,25132453
-638.1,1,-27.8646288209607,100,0,1651.9,2,4615,4615,21550,2,23208.9,-0.05,708,-5.2631578947368425,46.24428478118877,54.44,0.9,2239,2864355,246480,7778,3769939,29628372,3392903,25132453
0,0,0,0,0,0,0,5070,4940,21600,0,23208.9,0,3427,0,48.09149593039574,53.53,1,10553,3777280,618540,31875,3769939,29628372,3392903,25132453
0,0,0,0,0,0,0,5070,5070,21650,0,23208.9,0,3270,0,182.68156424581005,51.99,1.05,5060,2968420,336895,13453,3769939,29628372,3392903,25132453
0,0,0,0,0,0,0,5070,5070,21700,0,23208.9,0.1,516,10.526315789473685,4.826941066417213,50.72,1.05,11206,3931005,674180,30115,3769939,29628372,3392903,25132453
0,0,0,0,0,0,1,6500,6825,21750,0,23208.9,0.1,2056,9.523809523809524,91.82670835194283,49.44,1.15,4295,3342820,322205,13459,3769939,29628372,3392903,25132453
0,0,0,0,0,0,0,6825,6825,21800,0,23208.9,0.05,-619,4.545454545454546,-2.8666697540869728,47.88,1.15,20974,4921020,1159405,84254,3769939,29628372,3392903,25132453
0,0,0,0,0,0,0,6825,6825,21850,0,23208.9,0.1,755,8.695652173913043,25.403768506056526,46.57,1.25,3727,2886260,321555,11730,3769939,29628372,3392903,25132453
