CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
0,0,0,0,129.07,0,3,4745,5070,21100,0,23157.25,-0.25,-15944,-33.333333333333336,-15.497365914348476,63.09,0.5,86938,6873750,3018600,111590,3896820,52953555,3113548,48919039
0,0,0,0,0,0,0,3380,5070,21150,0,23157.25,-0.2,598,-26.666666666666668,27.956989247311828,62.73,0.55,2737,1923155,660205,6798,3896820,52953555,3113548,48919039
0,0,0,0,0,0,0,5070,4940,21200,0,23157.25,-0.25,-1915,-31.25,-10.862782914515854,61.25,0.55,15714,3740425,1315080,25184,3896820,52953555,3113548,48919039
0,0,0,0,0,0,0,4290,4290,21250,0,23157.25,-0.15,90,-20,5.382775119617225,60.25,0.6,1762,1873820,311870,5320,3896820,52953555,3113548,48919039
15.2,1,0.7662062707934267,100,151.89,1999,2,3965,4290,21300,4,23157.25,-0.25,-275,-29.41176470588235,-3.7542662116040955,58.77,0.6,7050,2675140,601640,9317,3896820,52953555,3113548,48919039
0,0,0,0,43.89,0,1,4745,5070,21350,0,23157.25,-0.2,908,-22.22222222222222,103.29920364050056,57.71,0.7,1787,2651480,343915,8315,3896820,52953555,3113548,48919039
-168.2,-1,-8.678154989165204,-50,65.39,1770,1,3965,4355,21400,2,23157.25,-0.2,-1071,-22.22222222222222,-15.492550267611746,55.8,0.7,5842,3157245,562055,14482,3896820,52953555,3113548,48919039
0,0,0,0,0,0,0,5070,5070,21450,0,23157.25,-0.2,288,-22.22222222222222,23.39561332250203,54.73,0.7,1519,2762825,371670,7117,3896820,52953555,3113548,48919039
-234.15,6,-12.156374114165564,20,89.52,1692,36,5655,5135,21500,22,23157.25,-0.3,-14550,-31.57894736842105,-18.76692893073649,53.23,0.65,62980,6761300,3016520,143003,3896820,52953555,3113548,48919039
-638.1,1,-27.8646288209607,100,94.08,1651.9,2,3965,3965,21550,2,23157.25,-0.15,1537,-15.789473684210526,100.39190071848465,52.47,0.8,3068,2871245,403650,13596,3896820,52953555,3113548,48919039
0,0,0,0,0,0,0,5070,5070,21600,0,23157.25,-0.15,3247,-15,45.565534661801856,51.28,0.85,10373,3466580,839995,51709,3896820,52953555,3113548,48919039
0,0,0,0,0,0,0,5070,5070,21650,0,23157.25,-0.2,4001,-19.047619047619047,223.5195530726257,50.07,0.85,5791,2859220,685750,22263,3896820,52953555,3113548,48919039
0,0,0,0,0,0,0,6825,6695,21700,0,23157.25,-0.05,2361,-5.2631578947368425,22.086061739943872,48.55,0.9,13051,3354520,1223105,52428,3896820,52953555,3113548,48919039
0,0,0,0,0,0,1,5720,5915,21750,0,23157.25,-0.1,2175,-9.523809523809524,97.14158106297454,47.3,0.95,4414,3065855,593580,21007,3896820,52953555,3113548,48919039
