CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
-239.2,-3,-10.529559360831096,-100,0,2032.5,0,4810,4355,21100,4,23195.35,-0.4,-49004,-80,-61.33550284748733,57.52,0.1,30891,7612345,2674360,142230,5833425,100978290,4488562,101325028
-1027.1,1,-34.187095378368035,0,0,1977.25,1,3965,4290,21150,2,23195.35,-0.35,-166,-70,-7.8007518796992485,56.19,0.15,1962,1296425,172510,4235,5833425,100978290,4488562,101325028
-972.45,1,-32.90862944162436,0,0,1982.55,1,4615,5395,21200,2,23195.35,-0.35,-4846,-70,-39.105874757908325,54.86,0.15,7546,3142815,471120,24594,5833425,100978290,4488562,101325028
-831.85,0,-28.62772089821905,0,154.74,2073.9,0,3965,4160,21250,2,23195.35,-0.35,612,-70,47.47866563227308,53.54,0.15,1901,446160,126360,2756,5833425,100978290,4488562,101325028
0,0,0,0,163.68,0,1,4745,5070,21300,0,23195.35,-0.35,-4064,-70,-61.324883054172325,52.21,0.15,2563,694135,164645,13769,5833425,100978290,4488562,101325028
0,0,0,0,43.89,0,1,3965,4290,21350,0,23195.35,-0.45,143,-81.81818181818181,15.645514223194748,50.89,0.1,1057,357045,60580,2213,5833425,100978290,4488562,101325028
0,0,0,0,103.63,0,1,3835,4160,21400,0,23195.35,-0.45,-1573,-81.81818181818181,-30.01335622972715,49.56,0.1,3668,1192815,477100,16628,5833425,100978290,4488562,101325028
0,0,0,0,0,0,0,4940,4940,21450,0,23195.35,-0.45,134,-81.81818181818181,11.308016877637131,48.24,0.1,1319,1028950,142415,5400,5833425,100978290,4488562,101325028
66.7,-9,4.08213225618899,-25,70.03,1700.65,27,5200,5460,21500,13,23195.35,-0.4,-19758,-72.72727272727273,-36.61194085164733,45.42,0.15,34208,20318935,3061045,125493,5833425,100978290,4488562,101325028
0,0,0,0,112.26,0,1,3965,4745,21550,0,23195.35,-0.4,557,-72.72727272727273,24.799643811219948,44.13,0.15,2803,796835,190645,10967,5833425,100978290,4488562,101325028
0,0,0,0,0,0,0,4940,4940,21600,0,23195.35,-0.45,-1851,-75,-27.561048243001785,42.85,0.15,4865,2085395,491790,14524,5833425,100978290,4488562,101325028
0,0,0,0,0,0,0,5070,5070,21650,0,23195.35,-0.4,105,-66.66666666666667,2.913429522752497,44.01,0.2,3709,1751035,222950,16853,5833425,100978290,4488562,101325028
0,0,0,0,0,0,0,6825,6825,21700,0,23195.35,-0.4,-1212,-66.66666666666667,-12.707066470958273,42.66,0.2,8326,4516070,480740,60479,5833425,100978290,4488562,101325028
0,0,0,0,0,0,1,6500,6825,21750,0,23195.35,-0.5,947,-76.92307692307692,50.64171122994652,40.3,0.15,2817,2389075,283725,19976,5833425,100978290,4488562,101325028
0,0,0,0,0,0,0,6825,6825,21800,0,23195.35,-0.55,-5663,-78.57142857142857,-25.459695185002023,38.98,0.15,16580,5810025,1894100,81853,5833425,100978290,4488562,101325028
0,0,0,0,0,0,0,6825,6825,21850,0,23195.35,-0.55,299,-73.33333333333333,10.617897727272727,37.66,0.2,3115,2410915,151905,13339,5833425,100978290,4488562,101325028
0,0,0,0,0,0,0,6825,6695,21900,0,23195.35,-0.5,-4513,-71.42857142857143,-29.431329072649014,36.34,0.2,10821,5415345,1007045,48404,5833425,100978290,4488562,101325028
0,0,0,0,56.97,0,2,5720,5720,21950,0,23195.35,-0.7,3591,-82.3529411764706,101.09797297297297,35.9,0.15,7143,3192670,480545,32291,5833425,100978290,4488562,101325028
71.05,-152,6.321455580764269,-43.18181818181818,50.27,1195,200,10725,9360,22000,275,23195.35,-0.6,-7806,-70.58823529411765,-7.623344661900855,35.26,0.25,94590,25388350,7251335,588669,5833425,100978290,4488562,101325028
0,0,0,0,76.79,0,5,6045,6565,22050,0,23195.35,-0.75,4661,-83.33333333333333,112.85714285714286,33.2,0.15,8791,8924825,2091700,52028,5833425,100978290,4488562,101325028
98.15,3,9.605127954200714,37.5,63.04,1120,11,7020,8840,22100,30,23195.35,-0.7,9186,-77.77777777777777,37.00749335267102,32.5,0.2,34008,12701845,5537025,192019,5833425,100978290,4488562,101325028
98.7,8,10.246029274369356,400,55.39,1062,10,6890,6760,22150,29,23195.35,-0.75,10493,-75,123.18619394223997,31.12,0.25,19011,11013145,2317445,98534,5833425,100978290,4488562,101325028
-3.8,3,-0.4108996539792388,21.428571428571427,0,921,17,8385,6955,22200,10,23195.35,-0.9,26732,-81.81818181818181,68.57875833760903,29.74,0.2,65712,16385850,5648500,315945,5833425,100978290,4488562,101325028
2.25,1,0.25588536335721596,10,0,881.55,11,6890,6760,22250,4,23195.35,-0.95,11245,-82.6086956521739,85.83314250820548,28.36,0.2,24346,13512070,3794895,132412,5833425,100978290,4488562,101325028
67.4,0,8.195027053316311,0,57.2,889.85,57,8710,8515,22300,102,23195.35,-1.15,7842,-85.18518518518519,15.433969691005707,26.97,0.2,58652,18233605,6728150,374978,5833425,100978290,4488562,101325028
20.55,0,2.643766885372443,0,0,797.85,20,6890,6890,22350,26,23195.35,-1.5,5514,-88.23529411764706,17.705991908034164,25.58,0.2,36656,16419195,4893200,275339,5833425,100978290,4488562,101325028
48.1,-228,6.522918361811771,-52.77777777777778,0,785.5,204,16380,14235,22400,714,23195.35,-1.75,29623,-89.74358974358974,38.413558794543285,24.63,0.2,106739,23472020,8901100,548964,5833425,100978290,4488562,101325028
77.9,0,11.607808076292654,0,30.05,749,42,11180,6955,22450,1,23195.35,-2,19104,-88.88888888888889,79.09248985675251,23.21,0.25,43258,17449835,3585335,380913,5833425,100978290,4488562,101325028
71.6,-147,11.341675906858862,-14.411764705882353,0,702.9,873,136500,24440,22500,3838,23195.35,-2.4,43313,-88.88888888888889,27.812166899970464,21.79,0.3,199047,36609235,13758615,1384343,5833425,100978290,4488562,101325028
57.3,99,9.815845824411134,73.33333333333333,0,641.05,234,1368055,14105,22550,411,23195.35,-2.85,20148,-90.47619047619048,66.90131491565946,20.69,0.3,50264,21552895,5791695,612898,5833425,100978290,4488562,101325028
65.25,29,12.23858201256682,7.379134860050891,0,598.4,422,1808690,21320,22600,1505,23195.35,-3.75,42393,-92.5925925925926,78.4968336851461,18.92,0.3,96399,30938635,10709660,1038621,5833425,100978290,4488562,101325028
68.3,105,14.06362606815608,39.92395437262358,0,553.95,368,1275690,18915,22650,1087,23195.35,-4.85,44708,-92.38095238095238,113.76949894393974,18.04,0.4,84005,30815395,6342115,769202,5833425,100978290,4488562,101325028
64.55,104,14.796561604584527,13.384813384813384,0,500.8,881,2162550,21840,22700,4746,23195.35,-6.65,80053,-94.32624113475177,79.7936705706454,16.78,0.4,180378,52568230,9225450,1626484,5833425,100978290,4488562,101325028
61.15,197,15.770470664087686,50.255102040816325,0,448.9,589,1954030,22685,22750,3324,23195.35,-9.2,33100,-95.33678756476684,78.45089116420175,15.05,0.45,75292,35516455,8047845,1045214,5833425,100978290,4488562,101325028
56.55,395,16.48928415220878,18.355018587360593,0,399.5,2547,7381530,44785,22800,29768,23195.35,-13,70746,-96.6542750929368,69.63463128469625,13.73,0.45,172342,56832165,17181255,2602329,5833425,100978290,4488562,101325028
55.1,142,18.483730291848374,17.401960784313726,0,353.2,958,8154185,37895,22850,20973,23195.35,-17.9,51202,-97.28260869565217,112.99876412429379,12.65,0.5,96514,47307195,7652125,2993938,5833425,100978290,4488562,101325028
43.7,-1819,17.056986729117877,-28.636649874055415,0,299.9,4533,20053475,73125,22900,164040,23195.35,-24.9,84161,-97.4559686888454,85.33607779118461,11.28,0.65,182784,75036975,13623805,4783852,5833425,100978290,4488562,101325028
33.6,1793,15.595265722905546,77.11827956989248,0,249.05,4118,20191665,63180,22950,150098,23195.35,-34.05,86932,-97.98561151079137,169.25682911158273,9.89,0.7,138293,74279985,9434880,4425300,5833425,100978290,4488562,101325028
21,9111,11.695906432748538,42.241179470536416,0,200.55,30680,44325515,312845,23000,1126881,23195.35,-46.3,189358,-97.67932489451476,123.98381436278875,9.13,1.1,342086,122216250,10353135,10002750,5833425,100978290,4488562,101325028
7.75,16398,5.396935933147632,145.4884216129891,0,151.35,27669,43137250,189735,23050,1124664,23195.35,-60.75,139986,-96.50516282764099,249.83669754243186,8.23,2.2,196017,91561535,2259660,7898168,5833425,100978290,4488562,101325028
-8.85,64391,-7.828394515701017,93.11651313791558,0,104.2,133542,73093930,1276145,23100,5168807,23195.35,-77.85,418130,-93.62597714972941,402.10220606620123,7.74,5.3,522116,111149480,5057130,15437507,5833425,100978290,4488562,101325028
-25.6,152179,-29.0414066931367,238.2450097847358,5.51,62.55,216054,78496990,2140060,23150,9193204,23195.35,-92.15,477534,-87.13947990543736,1066.447809192014,7.55,13.6,522312,94347370,4314115,14898297,5833425,100978290,4488562,101325028
-35.25,542273,-53.04740406320542,404.40670887680756,5.96,31.2,676364,117692380,6962735,23200,17645007,23195.35,-100.9,453569,-75.83615182262308,734.3582021889774,7.81,32.15,515333,96840640,4330625,16362651,5833425,100978290,4488562,101325028
-35.55,500585,-73.29896907216495,555.9028973114638,6.4,12.95,590634,82426695,6134700,23250,13775782,23195.35,-100.5,127917,-61.038566656544184,730.4951173548055,8.6,64.15,145428,67919735,1141205,6321443,5833425,100978290,4488562,101325028
-30.45,462093,-86.01694915254237,307.86701755554816,6.95,4.95,612188,118033305,7178860,23300,12060992,23195.35,-95.2,72255,-47.175421209117935,133.96681190321684,9.98,106.6,126190,62836085,951795,3537337,5833425,100978290,4488562,101325028
-23.8,174359,-92.24806201550388,251.0062766325003,7.57,2,243823,96711875,3548740,23350,7634213,23195.35,-88.6,10762,-36.64185277088503,87.83155145678609,11.54,153.2,23015,34069230,192920,859962,5833425,100978290,4488562,101325028
-17.75,107280,-94.16445623342175,71.76063733720409,8.6,1.1,256777,120004495,8966620,23400,6270368,23195.35,-81.25,10141,-28.5890218156228,30.580182136179964,14.02,202.95,43303,27778335,275600,714818,5833425,100978290,4488562,101325028
-13.2,99418,-94.96402877697842,134.56686518678939,9.82,0.7,173298,77809485,7013695,23450,3877154,23195.35,-77.7,-213,-23.559733171619165,-2.513570922822752,16.24,252.1,8261,21917935,68185,114292,5833425,100978290,4488562,101325028
-9.65,98258,-94.6078431372549,44.18870300413744,11.22,0.55,320618,95260750,18787145,23500,4235392,23195.35,-78.45,-10687,-20.674660693108446,-20.48534570338707,18.38,301,41482,15882165,97435,219540,5833425,100978290,4488562,101325028
-7.15,49719,-93.4640522875817,61.30881917727138,12.37,0.5,130815,49804950,8466900,23550,1974938,23195.35,-71.6,-204,-16.916715888954517,-4.115392374420012,21.05,351.65,4753,6047925,38090,17077,5833425,100978290,4488562,101325028
-5.8,76311,-94.3089430894309,56.82975871313673,13.5,0.35,210591,55509220,14255215,23600,2076935,23195.35,-72.1,-2685,-15.246352294353986,-12.001072721584052,22.13,400.8,19688,3286985,34840,22247,5833425,100978290,4488562,101325028
-4.65,31089,-92.07920792079207,49.84528065928075,14.95,0.4,93460,39551915,4002765,23650,1005477,23195.35,-72.1,-518,-13.775315246465418,-22.7792436235708,25.45,451.3,1756,940225,20800,3937,5833425,100978290,4488562,101325028
-3.95,87252,-90.80459770114942,53.27097668341586,15.87,0.4,251041,47306220,8227115,23700,2227351,23195.35,-68.85,-2624,-12.055682017159867,-9.393570559175199,27.47,502.25,25310,1386840,24765,12995,5833425,100978290,4488562,101325028
-3.35,65006,-90.54054054054055,130.4162905005517,17.54,0.35,114851,32163495,4529005,23750,1109744,23195.35,-72.4,178,-11.59234648947242,10.601548540798094,30.21,552.15,1857,962520,19500,1479,5833425,100978290,4488562,101325028
-2.95,92967,-92.1875,80.85704097341207,18.27,0.25,207944,37628500,11474450,23800,1650626,23195.35,-66.95,-444,-10.000746881768617,-7.0971867007672635,32.41,602.5,5812,1244165,21580,4037,5833425,100978290,4488562,101325028
-2.6,42063,-91.2280701754386,121.60802567290179,19.6,0.25,76652,22984780,8923590,23850,807809,23195.35,-65.65,274,-9.069558610209297,16.697135892748324,35.13,658.2,1915,1088035,12415,750,5833425,100978290,4488562,101325028
-2.25,57988,-88.23529411764706,64.10134530139393,21.31,0.3,148451,30083755,7543055,23900,1103159,23195.35,-77.7,179,-10.05564902290669,3.2771878432808497,37.44,695,5641,1104545,17550,1482,5833425,100978290,4488562,101325028
-2.1,7851,-89.36170212765957,20.323582707740098,22.23,0.25,46481,20966140,4868110,23950,452515,23195.35,-68.45,220,-8.307542933430426,12.429378531073446,37,755.5,1990,915200,11050,482,5833425,100978290,4488562,101325028
-2,34156,-93.02325581395348,13.732932340500811,23.54,0.15,282872,29916770,18568810,24000,1697018,23195.35,-74.3,-3811,-8.474479612204163,-30.27727019941209,43.1,802.45,8776,2492035,20085,8065,5833425,100978290,4488562,101325028
-1.75,27196,-92.10526315789474,100.71100577692194,24.3,0.15,54200,15557100,5247320,24050,357281,23195.35,-69.75,84,-7.5527883053600435,6.306306306306307,0,853.75,1416,919750,10530,201,5833425,100978290,4488562,101325028
-1.6,19764,-91.42857142857143,26.008000842193916,25.56,0.15,95756,16804255,8785855,24100,499966,23195.35,-75.75,21,-7.78600061671292,1.0135135135135136,43.67,897.15,2093,16705,12415,1042,5833425,100978290,4488562,101325028
-1.45,19217,-87.87878787878788,85.85917254937003,26.13,0.2,41599,14029730,4565795,24150,214097,23195.35,-81,-52,-7.905138339920948,-13.09823677581864,0,943.65,345,12740,11895,293,5833425,100978290,4488562,101325028
-1.4,-6299,-90.3225806451613,-5.530435393381739,28.06,0.15,107598,18211180,9597510,24200,568389,23195.35,-73.35,-106,-6.824208029027306,-7.975921745673439,50.85,1001.5,1223,15795,12155,533,5833425,100978290,4488562,101325028
-1.3,10820,-89.65517241379311,67.43113548547925,29.3,0.15,26866,11356865,2499965,24250,142989,23195.35,-64.35,-14,-5.754012607859793,-4.444444444444445,0,1054,301,12350,10335,186,5833425,100978290,4488562,101325028
-1.25,940,-89.28571428571429,1.76185031769535,30.53,0.15,54293,12165855,6035055,24300,301123,23195.35,-52.35,13,-4.519359433677213,1.4573991031390134,44.93,1106,905,13260,10595,478,5833425,100978290,4488562,101325028
-1.25,26570,-92.5925925925926,162.73657132357445,30.96,0.1,42897,8631610,4750915,24350,191206,23195.35,-84.75,-12,-6.981629458769256,-8.633093525179856,0,1129.15,127,10205,8060,64,5833425,100978290,4488562,101325028
-1.05,-15578,-87.5,-32.06603404623207,32.97,0.15,33003,14567865,4974710,24400,178092,23195.35,-73.2,-170,-5.733307225376934,-18.701870187018702,0,1203.55,739,10530,10335,540,5833425,100978290,4488562,101325028
-1.1,20409,-91.66666666666667,162.3240276783584,32.23,0.1,32982,3646630,1343615,24450,138997,23195.35,-80,1,-5.970149253731344,1.1764705882352942,52.67,1260,86,7150,7410,19,5833425,100978290,4488562,101325028
-1,-56886,-83.33333333333333,-39.42094467235835,34.51,0.2,87418,13967525,2909270,24500,588245,23195.35,-69.9,-778,-5.102562230819768,-25.048293625241467,0,1300,2328,18720,14560,1323,5833425,100978290,4488562,101325028
-0.95,-10434,-86.36363636363636,-47.11885838150289,34.51,0.15,11710,3785210,413920,24550,57614,23195.35,3.85,0,0.2841013909899273,0,74.43,1359,32,9360,8190,18,5833425,100978290,4488562,101325028
-0.9,-18539,-90,-45.64344978703499,36.85,0.1,22078,4894435,1529970,24600,124702,23195.35,-71,-24,-4.838984494803204,-14.906832298136646,52.33,1396.25,137,8320,8775,103,5833425,100978290,4488562,101325028
-0.85,-2118,-89.47368421052632,-14.147351546322891,36.78,0.1,12853,2593045,635375,24650,50646,23195.35,30,0,2.127659574468085,0,0,1440,66,5980,5785,1,5833425,100978290,4488562,101325028
-0.85,-13670,-89.47368421052632,-34.88935963860034,37.9,0.1,25511,5305625,1445470,24700,109691,23195.35,-69,-30,-4.378172588832487,-41.666666666666664,0,1507,42,7345,5070,57,5833425,100978290,4488562,101325028
-0.75,-3323,-88.23529411764706,-21.85609050249934,39.02,0.1,11881,2024295,536055,24750,35957,23195.35,208.1,0,15.624296118327202,0,0,1540,3,5655,4745,1,5833425,100978290,4488562,101325028
-0.75,-15168,-88.23529411764706,-35.2867279283471,41.47,0.1,27817,3630055,2010775,24800,78449,23195.35,-93.55,-106,-5.549129519233621,-20.15209125475285,0,1592.3,420,9100,6240,400,5833425,100978290,4488562,101325028
-0.7,-2183,-87.5,-18.989213639526792,42.61,0.1,9313,1999660,333385,24850,22370,23195.35,0,0,0,0,0,0,32,5590,4810,0,5833425,100978290,4488562,101325028
-0.7,-4868,-93.33333333333333,-20.080023099451388,40.22,0.05,19375,1997645,1475630,24900,56219,23195.35,-69.65,-89,-3.9440527761261643,-32.720588235294116,76.45,1696.3,183,7345,7605,176,5833425,100978290,4488562,101325028
-0.65,-2866,-81.25,-31.2882096069869,44.88,0.15,6294,1317615,406185,24950,20200,23195.35,0,0,0,0,44.33,0,11,5265,3965,0,5833425,100978290,4488562,101325028
-0.6,-32761,-80,-34.839155633540706,46.01,0.15,61274,5252455,4012060,25000,204838,23195.35,-70.05,-1254,-3.7498996279542838,-48.398301813971436,76.18,1798,1337,16510,9295,1608,5833425,100978290,4488562,101325028
