CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
-91.7,0,-4.036624554298543,0,137.07,2180,3,4550,4550,21100,3,23188.2,-0.25,-38923,-50,-48.717691970711556,59.28,0.25,40972,14481415,1828125,114304,5064173,20567429,3845487,20993593
0,0,0,0,0,0,0,5070,5070,21150,0,23188.2,-0.25,-204,-50,-9.586466165413533,59.02,0.25,1924,2868450,157820,2587,5064173,20567429,3845487,20993593
0,0,0,0,0,0,0,5070,4355,21200,0,23188.2,-0.25,-4181,-50,-33.73950936087799,57.64,0.25,8211,6885190,450710,14964,5064173,20567429,3845487,20993593
-831.85,1,-28.62772089821905,0,149.13,2073.9,1,4680,4290,21250,2,23188.2,-0.25,145,-50,11.249030256012412,56.27,0.25,1434,2219035,81705,933,5064173,20567429,3845487,20993593
0,0,0,0,163.68,0,1,5395,5070,21300,0,23188.2,-0.2,-3029,-40,-45.706956390523615,54.89,0.3,3598,3961555,187005,8450,5064173,20567429,3845487,20993593
0,0,0,0,43.89,0,1,5525,5070,21350,0,23188.2,-0.3,3,-54.54545454545455,0.3282275711159737,53.52,0.25,917,1354275,32045,834,5064173,20567429,3845487,20993593
0,0,0,0,103.63,0,1,5525,5070,21400,0,23188.2,-0.3,-1244,-54.54545454545455,-23.735928257966037,52.15,0.25,3997,4064125,249470,7891,5064173,20567429,3845487,20993593
0,0,0,0,0,0,0,5070,5070,21450,0,23188.2,-0.25,16,-45.45454545454545,1.350210970464135,51.6,0.3,1201,2250430,93145,1902,5064173,20567429,3845487,20993593
87.9,-1,5.379601578995685,-2.7777777777777777,80.57,1721.85,35,4875,5590,21500,4,23188.2,-0.25,-12184,-45.45454545454545,-22.5771782233258,50.21,0.3,41782,14694745,4308460,75809,5064173,20567429,3845487,20993593
0,0,0,0,112.26,0,1,4940,5525,21550,0,23188.2,-0.3,804,-54.54545454545455,35.796972395369544,48.03,0.25,3050,2713360,302640,4468,5064173,20567429,3845487,20993593
0,0,0,0,0,0,0,4940,4940,21600,0,23188.2,-0.3,-1615,-50,-24.047051816557474,48.1,0.3,5101,5176080,159575,9496,5064173,20567429,3845487,20993593
0,0,0,0,0,0,0,5070,4940,21650,0,23188.2,-0.25,505,-41.666666666666664,14.012208657047724,47.29,0.35,4109,2975960,215735,4339,5064173,20567429,3845487,20993593
0,0,0,0,0,0,0,6825,6825,21700,0,23188.2,-0.3,-875,-50,-9.173830991822184,45.29,0.3,8663,6303180,430430,29686,5064173,20567429,3845487,20993593
0,0,0,0,0,0,1,6435,6825,21750,0,23188.2,-0.3,1792,-46.15384615384615,95.8288770053476,43.88,0.35,3662,3520205,334490,12668,5064173,20567429,3845487,20993593
0,0,0,0,0,0,0,6825,6695,21800,0,23188.2,-0.35,-4305,-50,-19.354403632603514,43.02,0.35,17938,9733295,2605200,39020,5064173,20567429,3845487,20993593
0,0,0,0,0,0,0,6695,6695,21850,0,23188.2,-0.4,545,-53.333333333333336,19.353693181818183,41.6,0.35,3361,4892030,238875,7275,5064173,20567429,3845487,20993593
0,0,0,0,0,0,0,6695,6695,21900,0,23188.2,-0.35,-2962,-50,-19.316551454284596,39.65,0.35,12372,7570290,640380,26253,5064173,20567429,3845487,20993593
0,0,0,0,56.97,0,2,6695,7085,21950,0,23188.2,-0.4,3205,-47.05882352941177,90.23085585585585,38.74,0.45,6757,5738330,553020,17000,5064173,20567429,3845487,20993593
76.05,-86,6.766315227545709,-24.431818181818183,55.69,1200,266,10335,10920,22000,151,23188.2,-0.45,-7623,-52.94117647058823,-7.444626743232157,37.32,0.4,94773,51258740,8894080,237092,5064173,20567429,3845487,20993593
0,0,0,0,76.79,0,5,6110,6240,22050,0,23188.2,-0.5,1216,-55.55555555555556,29.44309927360775,35.89,0.4,5346,13864630,1218685,15332,5064173,20567429,3845487,20993593
89.5,2,8.758624064197289,25,0,1111.35,10,6825,6890,22100,5,23188.2,-0.45,11536,-50,46.47490129723632,35.25,0.45,36358,23708230,8319350,108150,5064173,20567429,3845487,20993593
106.7,0,11.07650783764144,0,48.65,1070,2,6630,6565,22150,2,23188.2,-0.55,2496,-55,29.302653204977695,33.42,0.45,11014,17883970,2223650,34918,5064173,20567429,3845487,20993593
0,0,0,0,0,0,14,7085,7150,22200,0,23188.2,-0.65,15720,-59.09090909090909,40.328373524884555,32.33,0.45,54700,32725875,8798400,146278,5064173,20567429,3845487,20993593
100.75,1,11.457977936995338,10,53.07,980.05,11,6500,7670,22250,2,23188.2,-0.7,8426,-60.869565217391305,64.31570109151973,30.52,0.45,21527,19434025,4982965,56508,5064173,20567429,3845487,20993593
62.55,1,7.6053255517052705,1.7543859649122806,37.54,885,58,10010,8775,22300,22,23188.2,-0.8,5789,-59.25925925925926,11.393426490848258,29.7,0.55,56599,36843625,9770475,161275,5064173,20567429,3845487,20993593
0,0,0,0,0,0,20,6110,6110,22350,0,23188.2,-1.15,2670,-67.6470588235294,8.573630466893585,28.49,0.55,33812,25698660,2926625,70177,5064173,20567429,3845487,20993593
63.6,-294,8.624898291293734,-68.05555555555556,29.67,801,138,10660,10855,22400,411,23188.2,-1.4,15005,-71.7948717948718,19.457700088178846,26.73,0.55,92121,41042820,11416470,189136,5064173,20567429,3845487,20993593
0,0,0,0,0,0,42,5980,7475,22450,0,23188.2,-1.7,2482,-75.55555555555556,10.275730727829758,25.48,0.55,26636,29040765,3933475,93365,5064173,20567429,3845487,20993593
58.65,47,9.290353239347379,4.607843137254902,40.12,689.95,1067,41535,19435,22500,927,23188.2,-2.1,71674,-77.77777777777777,46.02334750279322,24.41,0.6,227408,66443910,14299740,613236,5064173,20567429,3845487,20993593
79,4,13.533190578158457,2.962962962962963,40.92,662.75,139,1268930,14040,22550,40,23188.2,-2.5,18242,-79.36507936507937,60.57245318103334,22.67,0.65,48358,42288025,4794465,133329,5064173,20567429,3845487,20993593
87.15,-24,16.34624402138235,-6.106870229007634,26.3,620.3,369,1796080,18850,22600,256,23188.2,-3.35,41378,-82.71604938271605,76.61741288005037,21.5,0.7,95384,63948690,9642880,321353,5064173,20567429,3845487,20993593
53.65,-18,11.04705034489859,-6.844106463878327,28.63,539.3,245,1271530,19175,22650,284,23188.2,-4.5,51633,-85.71428571428571,131.39170929078554,19.93,0.75,90930,48638330,7116005,264186,5064173,20567429,3845487,20993593
49,-88,11.232091690544413,-11.325611325611325,28.24,485.25,689,2134340,23010,22700,813,23188.2,-6.25,48169,-88.65248226950355,48.01295788686768,18.51,0.8,148494,85802860,11910405,581501,5064173,20567429,3845487,20993593
50.4,-6,12.998065764023211,-1.530612244897959,27.35,438.15,386,2050750,20475,22750,594,23188.2,-8.8,30211,-91.19170984455958,71.60362153962836,17.05,0.85,72403,56934410,5939375,327188,5064173,20567429,3845487,20993593
47.85,43,13.952471205715119,1.9981412639405205,23.59,390.8,2195,6103695,42250,22800,6169,23188.2,-12.25,51266,-91.07806691449814,50.46064805701012,15.99,1.2,152862,84343610,7710365,646717,5064173,20567429,3845487,20993593
44.85,-92,15.045286816504529,-11.27450980392157,20.84,342.95,724,7533630,36920,22850,2414,23188.2,-16.8,30574,-91.30434782608695,67.47439971751412,14.75,1.6,75886,74573720,3077880,655876,5064173,20567429,3845487,20993593
36.35,-1555,14.188134270101484,-24.480478589420656,17.97,292.55,4797,18390060,72995,22900,21183,23188.2,-23.05,57832,-90.21526418786692,58.639465439096355,13.81,2.5,156455,95679415,1718145,1167035,5064173,20567429,3845487,20993593
29.45,683,13.66906474820144,29.376344086021504,16.25,244.9,3008,19137755,60580,22950,13883,23188.2,-30.4,45586,-87.4820143884892,88.75606004555986,12.99,4.35,96947,83225480,869505,838444,5064173,20567429,3845487,20993593
18.75,6876,10.442773600668337,31.879085724882934,14.98,198.3,28445,42058250,265460,23000,144542,23188.2,-39.7,188785,-83.75527426160338,123.6086375779163,12.39,7.7,341513,113146800,2717585,1803051,5064173,20567429,3845487,20993593
10.4,5309,7.242339832869081,47.1031851654689,13.58,154,16580,41116400,188890,23050,120504,23188.2,-49.8,74988,-79.11040508339953,133.83305670075495,11.7,13.15,131019,87377550,889655,1042902,5064173,20567429,3845487,20993593
0.8,34065,0.7076514816452897,49.2617604951483,13.23,113.85,103216,68024320,981565,23100,604416,23188.2,-60.45,202374,-72.69993986770896,194.6165830015579,11.12,22.7,306360,106797015,1741220,2019308,5064173,20567429,3845487,20993593
