CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
-239.2,-3,-10.529559360831096,-100,0,2032.5,0,1885,780,21100,4,23240.2,-0.4,-52049,-80,-65.14675511608986,53.66,0.1,27846,1920945,3027895,153748,5079057,168396199,4587035,158356969
-1027.1,1,-34.187095378368035,0,0,1977.25,1,455,780,21150,2,23240.2,-0.45,-203,-90,-9.539473684210526,52.43,0.05,1925,171405,194935,5201,5079057,168396199,4587035,158356969
-972.45,1,-32.90862944162436,0,0,1982.55,1,1495,1365,21200,2,23240.2,-0.4,-5371,-80,-43.342479018721754,51.19,0.1,7021,1073930,377910,28411,5079057,168396199,4587035,158356969
-831.85,0,-28.62772089821905,0,144.04,2073.9,0,585,910,21250,2,23240.2,-0.4,572,-80,44.37548487199379,52.56,0.1,1861,51935,80925,3659,5079057,168396199,4587035,158356969
0,0,0,0,163.68,0,1,455,910,21300,0,23240.2,-0.4,-4169,-80,-62.90931039686132,51.27,0.1,2458,667290,96525,15647,5079057,168396199,4587035,158356969
0,0,0,0,43.89,0,1,585,0,21350,0,23240.2,-0.45,65,-81.81818181818181,7.111597374179431,49.98,0.1,979,13520,60320,2787,5079057,168396199,4587035,158356969
0,0,0,0,103.63,0,1,1235,1690,21400,0,23240.2,-0.45,-2374,-81.81818181818181,-45.296699103224576,48.7,0.1,2867,482495,239720,19191,5079057,168396199,4587035,158356969
0,0,0,0,0,0,0,910,130,21450,0,23240.2,-0.45,45,-81.81818181818181,3.7974683544303796,47.41,0.1,1230,763360,113685,6066,5079057,168396199,4587035,158356969
79.05,-8,4.837969338107041,-22.22222222222222,0,1713,28,2730,2015,21500,16,23240.2,-0.5,-23962,-90.9090909090909,-44.4020309083497,43.8,0.05,30004,15177500,3088800,150065,5079057,168396199,4587035,158356969
0,0,0,0,112.26,0,1,585,325,21550,0,23240.2,-0.45,463,-81.81818181818181,20.614425645592164,44.84,0.1,2709,430105,195195,11673,5079057,168396199,4587035,158356969
0,0,0,0,0,0,0,0,0,21600,0,23240.2,-0.45,-2437,-75,-36.28648004764741,43.55,0.15,4279,681590,398775,20051,5079057,168396199,4587035,158356969
0,0,0,0,0,0,0,130,130,21650,0,23240.2,-0.5,151,-83.33333333333333,4.189789123196449,43.68,0.1,3755,1187615,174460,18366,5079057,168396199,4587035,158356969
0,0,0,0,0,0,0,130,130,21700,0,23240.2,-0.45,-1421,-75,-14.898301530719229,42.36,0.15,8117,2220010,385645,86599,5079057,168396199,4587035,158356969
0,0,0,0,0,0,1,2210,130,21750,0,23240.2,-0.55,1938,-84.61538461538461,103.63636363636364,39.7,0.1,3808,919165,176150,27463,5079057,168396199,4587035,158356969
0,0,0,0,0,0,0,3315,3315,21800,0,23240.2,-0.55,-9179,-78.57142857142857,-41.26691543406915,39.72,0.15,13064,3264235,1824095,90666,5079057,168396199,4587035,158356969
0,0,0,0,0,0,0,3315,3315,21850,0,23240.2,-0.65,428,-86.66666666666667,15.198863636363637,37.14,0.1,3244,772135,165100,17575,5079057,168396199,4587035,158356969
0,0,0,0,0,0,0,3445,3445,21900,0,23240.2,-0.55,-5371,-78.57142857142857,-35.026737967914436,35.86,0.15,9963,2060175,175435,59671,5079057,168396199,4587035,158356969
0,0,0,0,56.97,0,2,3120,3120,21950,0,23240.2,-0.7,2806,-82.3529411764706,78.99774774774775,35.75,0.15,6358,2322840,208325,37626,5079057,168396199,4587035,158356969
136.05,-158,12.104630988922995,-44.88636363636363,68.25,1260,194,7865,6955,22000,333,23240.2,-0.7,-12069,-82.3529411764706,-11.786593226297903,31.54,0.15,90327,9024665,2612025,730169,5079057,168396199,4587035,158356969
0,0,0,0,76.79,0,5,3120,3120,22050,0,23240.2,-0.8,4515,-88.88888888888889,109.32203389830508,30.32,0.1,8645,3206710,673465,65305,5079057,168396199,4587035,158356969
98.15,3,9.605127954200714,37.5,0,1120,11,3705,3510,22100,30,23240.2,-0.8,3783,-88.88888888888889,15.240512448634275,30.72,0.1,28605,6049680,2163850,228298,5079057,168396199,4587035,158356969
146.7,6,15.228900654001869,300,0,1110,8,3120,3380,22150,30,23240.2,-0.9,11355,-90,133.30594036158723,29.43,0.1,19873,3687385,1320085,142386,5079057,168396199,4587035,158356969
-3.8,3,-0.4108996539792388,21.428571428571427,0,921,17,4940,3380,22200,10,23240.2,-0.95,23131,-86.36363636363636,59.340687532067726,26.63,0.15,62111,7247045,2802735,395642,5079057,168396199,4587035,158356969
2.25,1,0.25588536335721596,10,0,881.55,11,3315,3510,22250,4,23240.2,-1.05,14711,-91.30434782608695,112.28913823372261,25.41,0.1,27812,6540170,2854280,179578,5079057,168396199,4587035,158356969
136,-11,16.535959632804424,-19.29824561403509,54.55,958.45,46,4355,4875,22300,123,23240.2,-1.25,-5664,-92.5925925925926,-11.147411926786067,25.56,0.1,45146,9254440,2481960,458215,5079057,168396199,4587035,158356969
