CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
0,0,0,0,129.07,0,3,4745,5070,21100,0,23166.25,-0.05,-1844,-6.666666666666667,-1.792344627826053,66.01,0.7,101038,8092175,2341690,72986,3755189,46968305,3262847,42016458
0,0,0,0,0,0,0,3380,5070,21150,0,23166.25,-0.05,435,-6.666666666666667,20.336605890603085,64.52,0.7,2574,2061475,278005,5551,3755189,46968305,3262847,42016458
0,0,0,0,0,0,0,5070,5070,21200,0,23166.25,-0.1,-1074,-12.5,-6.0922343865222075,63.03,0.7,16555,4212585,911885,20621,3755189,46968305,3262847,42016458
0,0,0,0,0,0,0,4290,4290,21250,0,23166.25,-0.05,107,-6.666666666666667,6.399521531100478,62.37,0.7,1779,1935375,209885,4849,3755189,46968305,3262847,42016458
15.2,1,0.7662062707934267,100,141.18,1999,2,3575,4160,21300,4,23166.25,-0.15,-301,-17.647058823529413,-4.109215017064846,60.86,0.7,7024,2851420,490360,7189,3755189,46968305,3262847,42016458
0,0,0,0,43.89,0,1,4745,5070,21350,0,23166.25,-0.15,820,-16.666666666666668,93.28782707622298,59.73,0.75,1699,2716090,281710,8133,3755189,46968305,3262847,42016458
-168.2,-1,-8.678154989165204,-50,0,1770,1,4810,5070,21400,2,23166.25,-0.15,-1066,-16.666666666666668,-15.420222768696659,58.21,0.75,5847,3447730,544635,12668,3755189,46968305,3262847,42016458
0,0,0,0,0,0,0,5070,5070,21450,0,23166.25,-0.1,391,-11.11111111111111,31.762794476035744,57.04,0.8,1622,2897440,300430,6575,3755189,46968305,3262847,42016458
-234.15,6,-12.156374114165564,20,126.38,1692,36,5330,6435,21500,22,23166.25,-0.15,-13460,-15.789473684210526,-17.361021540049013,55.18,0.8,64070,6927375,2478905,123047,3755189,46968305,3262847,42016458
-638.1,1,-27.8646288209607,100,63.99,1651.9,2,4745,4745,21550,2,23166.25,-0.05,1579,-5.2631578947368425,103.13520574787721,54.61,0.9,3110,2932215,339105,12770,3755189,46968305,3262847,42016458
