CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
-91.7,0,-4.036624554298543,0,145.71,2180,3,4680,4680,21100,3,23164.35,-0.3,-39976,-60,-50.03567181926278,58.8,0.2,39919,11188385,3179735,120972,5743953,29934547,3701938,33052572
0,0,0,0,0,0,0,5070,5070,21150,0,23164.35,-0.25,-258,-50,-12.12406015037594,58.54,0.25,1870,2842840,134030,2731,5743953,29934547,3701938,33052572
0,0,0,0,0,0,0,5070,5070,21200,0,23164.35,-0.3,-4571,-60,-36.886701097482245,56.09,0.2,7821,6551740,362375,17127,5743953,29934547,3701938,33052572
-831.85,1,-28.62772089821905,0,155.81,2073.9,1,3835,4160,21250,2,23164.35,-0.25,148,-50,11.481768813033359,55.79,0.25,1437,2147535,71955,970,5743953,29934547,3701938,33052572
0,0,0,0,163.68,0,1,3965,4290,21300,0,23164.35,-0.25,-3030,-50,-45.7220461747397,54.41,0.25,3597,3665610,241670,9314,5743953,29934547,3701938,33052572
0,0,0,0,43.89,0,1,3965,4290,21350,0,23164.35,-0.3,-5,-54.54545454545455,-0.5470459518599562,53.04,0.25,909,1258335,53105,883,5743953,29934547,3701938,33052572
0,0,0,0,103.63,0,1,3835,4290,21400,0,23164.35,-0.3,-1301,-54.54545454545455,-24.823506964319787,52.5,0.25,3940,3952000,398710,8844,5743953,29934547,3701938,33052572
0,0,0,0,0,0,0,5070,5070,21450,0,23164.35,-0.35,-45,-63.63636363636363,-3.7974683544303796,50.29,0.2,1140,1997385,120965,2084,5743953,29934547,3701938,33052572
68.8,-5,4.210655160806634,-13.88888888888889,76,1702.75,31,5070,4940,21500,10,23164.35,-0.3,-13743,-54.54545454545455,-25.46603416966238,49.72,0.25,40223,13141505,4398875,80571,5743953,29934547,3701938,33052572
0,0,0,0,112.26,0,1,4030,3965,21550,0,23164.35,-0.3,702,-54.54545454545455,31.255565449688334,48.32,0.25,2948,2765295,244400,5677,5743953,29934547,3701938,33052572
0,0,0,0,0,0,0,5070,5070,21600,0,23164.35,-0.3,-1764,-50,-26.265634306134604,47.6,0.3,4952,4755595,187980,10206,5743953,29934547,3701938,33052572
0,0,0,0,0,0,0,4290,4290,21650,0,23164.35,-0.25,322,-41.666666666666664,8.934517203107658,46.19,0.35,3926,3125005,186615,5048,5743953,29934547,3701938,33052572
0,0,0,0,0,0,0,6825,6825,21700,0,23164.35,-0.3,-1467,-50,-15.380582931432166,44.15,0.3,8071,6521905,844155,37042,5743953,29934547,3701938,33052572
0,0,0,0,0,0,1,6500,6825,21750,0,23164.35,-0.35,1621,-53.84615384615385,86.68449197860963,43.37,0.3,3491,3541655,274820,13771,5743953,29934547,3701938,33052572
0,0,0,0,0,0,0,6825,6825,21800,0,23164.35,-0.4,-5382,-57.142857142857146,-24.196376388077148,41.96,0.3,16861,9605700,2623075,44828,5743953,29934547,3701938,33052572
0,0,0,0,0,0,0,6825,6825,21850,0,23164.35,-0.4,184,-53.333333333333336,6.534090909090909,40.55,0.35,3000,4580485,287820,8604,5743953,29934547,3701938,33052572
0,0,0,0,0,0,0,6825,6825,21900,0,23164.35,-0.4,-3093,-57.142857142857146,-20.170862136428852,39.65,0.3,12241,6566820,811070,27229,5743953,29934547,3701938,33052572
0,0,0,0,56.97,0,2,6435,6500,21950,0,23164.35,-0.5,3272,-58.8235294117647,92.11711711711712,38.23,0.35,6824,5510115,316030,18119,5743953,29934547,3701938,33052572
51.05,-113,4.542016993638507,-32.10227272727273,0,1175,239,10465,10010,22000,183,23164.35,-0.5,763,-58.8235294117647,0.7451462947771398,36.8,0.35,103159,44647200,11245585,288244,5743953,29934547,3701938,33052572
0,0,0,0,76.79,0,5,6630,6630,22050,0,23164.35,-0.5,2224,-55.55555555555556,53.8498789346247,35.37,0.4,6354,13109590,1447030,22231,5743953,29934547,3701938,33052572
89.5,2,8.758624064197289,25,59.3,1111.35,10,6630,7085,22100,5,23164.35,-0.5,11390,-55.55555555555556,45.88671339940375,33.93,0.4,36212,21313435,6851845,114972,5743953,29934547,3701938,33052572
106.7,1,11.07650783764144,50,62.49,1070,3,6825,7410,22150,3,23164.35,-0.65,2940,-65,34.51514440009392,32.5,0.35,11458,16140800,2139150,44947,5743953,29934547,3701938,33052572
0,0,0,0,0,0,14,6565,6500,22200,0,23164.35,-0.7,23189,-63.63636363636363,59.48948178553104,31.44,0.4,62169,25445225,11488555,170444,5743953,29934547,3701938,33052572
100.75,1,11.457977936995338,10,62.82,980.05,11,6695,7280,22250,2,23164.35,-0.7,7306,-60.869565217391305,55.76673536371269,29.99,0.45,20407,18379530,4982965,69428,5743953,29934547,3701938,33052572
52.3,2,6.3590491823211135,3.508771929824561,0,874.75,59,9620,8645,22300,33,23164.35,-0.85,4784,-62.96296296296296,9.41546939578823,28.85,0.5,55594,32845995,11901305,197715,5743953,29934547,3701938,33052572
0,0,0,0,0,0,20,6695,6175,22350,0,23164.35,-1.2,3602,-70.58823529411765,11.56637338642348,27.66,0.5,34744,23217545,3326180,79222,5743953,29934547,3701938,33052572
42.8,-297,5.804176837537293,-68.75,0,780.2,135,10725,13000,22400,426,23164.35,-1.4,24903,-71.7948717948718,32.29290938326677,25.9,0.55,102019,38076610,10316020,250920,5743953,29934547,3701938,33052572
0,0,0,0,0,0,42,6500,6370,22450,0,23164.35,-1.7,4991,-75.55555555555556,20.66324418315807,24.92,0.55,29145,27447095,3570970,124933,5743953,29934547,3701938,33052572
