CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
-91.7,0,-4.036624554298543,0,130.21,2180,3,4615,4615,21100,3,23207.2,-0.3,-37817,-60,-47.33337505475937,59.61,0.2,42078,15092415,1918930,110416,4632685,16045661,3814328,15292466
0,0,0,0,0,0,0,5070,5070,21150,0,23207.2,-0.25,-137,-50,-6.43796992481203,60.3,0.25,1991,2935075,147420,2262,4632685,16045661,3814328,15292466
0,0,0,0,0,0,0,5070,5070,21200,0,23207.2,-0.3,-4052,-60,-32.698515171078114,56.9,0.2,8340,6914830,506415,14208,4632685,16045661,3814328,15292466
0,0,0,0,0,0,0,5070,5070,21250,0,23207.2,-0.2,150,-40,11.636927851047323,57.51,0.3,1439,1734590,84630,688,4632685,16045661,3814328,15292466
0,0,0,0,163.68,0,1,3835,4160,21300,0,23207.2,-0.2,-3009,-40,-45.405160706201904,56.12,0.3,3618,3959930,170040,8309,4632685,16045661,3814328,15292466
0,0,0,0,43.89,0,1,4745,5070,21350,0,23207.2,-0.25,39,-45.45454545454545,4.266958424507659,55.49,0.3,953,1539785,47320,801,4632685,16045661,3814328,15292466
0,0,0,0,103.63,0,1,4745,5070,21400,0,23207.2,-0.3,-1179,-54.54545454545455,-22.49570692615913,53.34,0.25,4062,4117165,280345,7575,4632685,16045661,3814328,15292466
0,0,0,0,0,0,0,5070,5070,21450,0,23207.2,-0.2,-19,-36.36363636363637,-1.6033755274261603,52.68,0.35,1166,2327325,107250,1523,4632685,16045661,3814328,15292466
101.05,0,6.184399767434744,0,76.42,1735,36,4810,5200,21500,2,23207.2,-0.3,-7897,-54.54545454545455,-14.633287625542009,49.74,0.25,46069,15089035,5502315,71453,4632685,16045661,3814328,15292466
0,0,0,0,112.26,0,1,4745,5525,21550,0,23207.2,-0.2,827,-36.36363636363637,36.82101513802315,49.86,0.35,3073,2873390,274625,3976,4632685,16045661,3814328,15292466
0,0,0,0,0,0,0,5070,5070,21600,0,23207.2,-0.3,-1608,-50,-23.942823108993448,49.07,0.3,5108,5109065,229385,9231,4632685,16045661,3814328,15292466
0,0,0,0,0,0,0,4940,5070,21650,0,23207.2,-0.25,534,-41.666666666666664,14.81687014428413,47.05,0.35,4138,3120585,183105,3975,4632685,16045661,3814328,15292466
0,0,0,0,0,0,0,4940,4940,21700,0,23207.2,-0.2,-1233,-33.333333333333336,-12.927238414762005,46.22,0.4,8305,6483425,295035,11073,4632685,16045661,3814328,15292466
0,0,0,0,0,0,1,7280,6695,21750,0,23207.2,-0.3,2684,-46.15384615384615,143.52941176470588,44.8,0.35,4554,4186455,295750,8253,4632685,16045661,3814328,15292466
0,0,0,0,0,0,0,6695,6695,21800,0,23207.2,-0.3,-2101,-42.857142857142854,-9.445668300139369,43.38,0.4,20142,10844925,2030795,35993,4632685,16045661,3814328,15292466
0,0,0,0,0,0,0,5915,6695,21850,0,23207.2,-0.35,90,-46.666666666666664,3.196022727272727,41.95,0.4,2906,5003700,231465,5562,4632685,16045661,3814328,15292466
