CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
0,0,0,0,129.07,0,3,3965,4290,21100,0,23210.1,-0.1,-609,-13.333333333333334,-0.5919402810987344,66.23,0.65,102273,8769475,2574715,53507,3772892,29092361,3350057,24683082
0,0,0,0,0,0,0,3380,5070,21150,0,23210.1,-0.05,282,-6.666666666666667,13.183730715287517,65.18,0.7,2421,2029365,268125,4570,3772892,29092361,3350057,24683082
0,0,0,0,0,0,0,4290,4290,21200,0,23210.1,-0.1,-368,-12.5,-2.0874695104657097,63.68,0.7,17261,4008680,953355,17533,3772892,29092361,3350057,24683082
0,0,0,0,0,0,0,4290,4290,21250,0,23210.1,0,43,0,2.5717703349282295,62.18,0.75,1715,1953705,171405,3087,3772892,29092361,3350057,24683082
-172.9,0,-8.715596330275229,0,0,1810.9,1,3965,4290,21300,1,23210.1,-0.05,-377,-5.882352941176471,-5.146757679180888,60.68,0.8,6948,2892760,428935,5408,3772892,29092361,3350057,24683082
0,0,0,0,43.89,0,1,3965,3575,21350,0,23210.1,-0.05,875,-5.555555555555555,99.54493742889647,59.95,0.85,1754,2747225,221975,6211,3772892,29092361,3350057,24683082
-168.2,-1,-8.678154989165204,-50,0,1770,1,4810,5070,21400,2,23210.1,-0.05,-1017,-5.555555555555555,-14.7114132793288,58.07,0.85,5896,3449810,375440,10141,3772892,29092361,3350057,24683082
0,0,0,0,0,0,0,5070,5070,21450,0,23210.1,-0.05,407,-5.555555555555555,33.0625507717303,56.92,0.85,1638,2848560,244335,5228,3772892,29092361,3350057,24683082
-222.2,9,-11.535965527087713,30,0,1703.95,39,4875,5135,21500,17,23210.1,-0.1,-11346,-10.526315789473685,-14.634335096091835,55.4,0.85,66184,7898865,2108925,88743,3772892,29092361,3350057,24683082
-638.1,1,-27.8646288209607,100,0,1651.9,2,4615,4615,21550,2,23210.1,-0.05,696,-5.2631578947368425,45.46048334421946,54.22,0.9,2227,2864485,242255,7762,3772892,29092361,3350057,24683082
0,0,0,0,0,0,0,5070,5070,21600,0,23210.1,0,3427,0,48.09149593039574,53,1,10553,3732430,611390,31816,3772892,29092361,3350057,24683082
0,0,0,0,0,0,0,4160,4160,21650,0,23210.1,-0.05,3215,-4.761904761904762,179.60893854748602,51.76,1,5005,2966990,340795,13414,3772892,29092361,3350057,24683082
0,0,0,0,0,0,0,5070,4940,21700,0,23210.1,0.1,516,10.526315789473685,4.826941066417213,50.5,1.05,11206,3944005,669240,29903,3772892,29092361,3350057,24683082
0,0,0,0,0,0,1,5720,5265,21750,0,23210.1,0.05,2045,4.761904761904762,91.33541759714159,49.46,1.1,4284,3342365,340730,13440,3772892,29092361,3350057,24683082
0,0,0,0,0,0,0,6045,5265,21800,0,23210.1,0,-614,0,-2.8435141017922474,47.9,1.1,20979,4886310,1135615,83755,3772892,29092361,3350057,24683082
0,0,0,0,0,0,0,6825,6825,21850,0,23210.1,0.05,711,4.3478260869565215,23.92328398384926,46.56,1.2,3683,2803645,365560,11601,3772892,29092361,3350057,24683082
0,0,0,0,0,0,0,6045,6045,21900,0,23210.1,0.05,2011,4.3478260869565215,9.175944515422522,44.99,1.2,23927,4853485,911495,50146,3772892,29092361,3350057,24683082
0,0,0,0,56.97,0,2,6500,6500,21950,0,23210.1,0.1,3497,8.695652173913043,101.80494905385736,43.83,1.25,6932,3176095,512785,20467,3772892,29092361,3350057,24683082
-210.35,-43,-14.730907944956057,-10.96938775510204,43.58,1217.6,349,7670,10270,22000,135,23210.1,0.15,26465,12,25.476756611057095,42.44,1.4,130344,13925210,3275545,249148,3772892,29092361,3350057,24683082
-204.9,0,-14.90507019713392,0,58.36,1169.8,2,6630,6695,22050,1,23210.1,0.2,2252,16,65.10552182711767,40.85,1.45,5711,4080505,381030,24925,3772892,29092361,3350057,24683082
-195.55,2,-14.907566228320945,25,52.97,1116.2,10,6825,6955,22100,13,23210.1,0.2,4015,15.384615384615385,17.069126774934105,39.6,1.5,27537,5505175,1465035,97376,3772892,29092361,3350057,24683082
-119.35,0,-10.032784129119031,0,54.51,1070.25,1,6825,7150,22150,1,23210.1,0.2,9091,14.814814814814815,211.02599814298978,38.31,1.55,13399,3765450,886015,52412,3772892,29092361,3350057,24683082
-218.35,10,-17.87336798592068,125,0,1003.3,18,7020,7475,22200,34,23210.1,0.3,16996,22.22222222222222,45.29005782503264,36.98,1.65,54523,6848595,2133625,216557,3772892,29092361,3350057,24683082
-242.35,2,-20.20846362309777,18.181818181818183,30.72,956.9,13,6370,6500,22250,9,23210.1,0.1,-612,6.451612903225806,-3.4836065573770494,35.48,1.65,16956,3794960,1357655,92684,3772892,29092361,3350057,24683082
-224,3,-19.844082211197733,4.6875,0,904.8,67,7995,8450,22300,36,23210.1,0.35,29004,22.580645161290324,69.28313785442992,34.33,1.9,70867,8201310,2240875,325191,3772892,29092361,3350057,24683082
-213.55,0,-19.974745112711627,0,0,855.55,19,6435,6630,22350,3,23210.1,0.35,10100,20,81.42534666236698,33.23,2.1,22504,4534010,1462630,123539,3772892,29092361,3350057,24683082
-204.95,3,-20.02638264608169,3.225806451612903,26.62,818.45,96,9815,9620,22400,207,23210.1,0.5,22779,27.027027027027028,60.68250839149662,32.02,2.35,60317,6775275,3383380,261581,3772892,29092361,3350057,24683082
-187.5,2,-19.59759602822054,6.25,0,769.25,34,7475,7800,22450,17,23210.1,0.65,14863,31.70731707317073,92.68520828136693,31,2.7,30899,3985800,1512745,163631,3772892,29092361,3350057,24683082
-205.65,-370,-22.206025267249757,-14.659270998415215,38.89,720.45,2154,45175,29380,22500,4722,23210.1,0.9,39878,39.130434782608695,25.398867566414236,29.99,3.2,196885,11690770,1576835,733327,3772892,29092361,3350057,24683082
-197.65,12,-22.74976979742173,14.117647058823529,26.12,671.15,97,16445,13975,22550,158,23210.1,1.25,27341,47.16981132075472,124.73083941605839,29.15,3.9,49261,2941185,626275,264695,3772892,29092361,3350057,24683082
-208.25,252,-25.143374584968306,59.294117647058826,35.63,620,677,26000,18850,22600,1712,23210.1,1.8,38990,61.016949152542374,87.95794982855081,28.16,4.75,83318,4802135,837590,506364,3772892,29092361,3350057,24683082
-205.65,166,-26.650683600077755,149.54954954954954,34.92,566,277,114920,16770,22650,862,23210.1,2.4,17062,68.57142857142857,50.717874022769834,27.34,5.9,50703,3151720,459485,356014,3772892,29092361,3350057,24683082
-201.7,363,-27.826446851072635,73.78048780487805,31.79,523.15,855,69485,24115,22700,4604,23210.1,3.2,53113,76.19047619047619,69.8111223564359,26.65,7.4,129194,4589000,1159080,816819,3772892,29092361,3350057,24683082
-194.5,202,-29.034184206598,101.50753768844221,31.33,475.4,401,38610,19565,22750,2882,23210.1,4.65,29798,89.42307692307692,96.29964773939179,26.11,9.85,60741,3266575,522860,530921,3772892,29092361,3350057,24683082
-193.15,1888,-30.933696348494554,164.31679721496954,30.2,431.25,3037,366015,37505,22800,29211,23210.1,6.3,76875,91.97080291970804,103.64702709990563,25.64,13.15,151045,4422535,1406730,1240508,3772892,29092361,3350057,24683082
-194.2,651,-33.47121682178559,153.53773584905662,28.87,386,1075,133965,31265,22850,10296,23210.1,8.9,46921,102.89017341040463,157.25776720179644,25.18,17.55,76758,3586570,812565,707906,3772892,29092361,3350057,24683082
-189.55,5244,-35.65986266578873,616.9411764705883,28.13,342,6094,215020,75920,22900,74052,23210.1,12,67477,104.80349344978166,82.85791470707419,24.83,23.45,148914,3964220,1519310,1318091,3772892,29092361,3350057,24683082
-189,4472,-39.001238134543954,853.4351145038167,27.47,295.6,4996,155480,40560,22950,48103,23210.1,15.95,45453,104.9342105263158,183.03467160633028,24.5,31.15,70286,3599895,874380,945443,3772892,29092361,3350057,24683082
-177.45,18775,-40.625,165.59357911448228,27.05,259.35,30113,3585790,272220,23000,562627,23210.1,21.5,138091,108.31234256926952,97.08446406726753,24.32,41.35,280329,5236725,3107455,2812221,3772892,29092361,3350057,24683082
-170.05,15644,-43.4244126659857,2000.5115089514065,26.38,221.55,16426,2213380,151125,23050,320171,23210.1,28.4,73762,111.81102362204724,140.04024908869988,23.94,53.8,126434,3709615,1001455,1326098,3772892,29092361,3350057,24683082
-162.35,67571,-46.511961037100704,1355.214600882471,26.07,186.7,72557,3019965,688285,23100,1667974,23210.1,35.45,220583,106.2968515742129,378.75478631157813,23.77,68.8,278822,4704765,3167450,3260074,3772892,29092361,3350057,24683082
