CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
-239.2,-3,-10.529559360831096,-100,0,2032.5,0,5135,4355,21100,4,23201.55,-0.35,-48247,-70,-60.38800926215658,57.62,0.15,31648,9365330,1932710,135476,6070010,77823111,4342689,81475206
-1027.1,1,-34.187095378368035,0,0,1977.25,1,5395,4940,21150,2,23201.55,-0.3,-243,-60,-11.419172932330827,57.62,0.2,1885,2446405,141830,3495,6070010,77823111,4342689,81475206
0,0,0,0,0,0,0,5070,5070,21200,0,23201.55,-0.3,-4691,-60,-37.855067785668176,56.27,0.2,7701,4930315,539370,23890,6070010,77823111,4342689,81475206
-831.85,0,-28.62772089821905,0,153.4,2073.9,0,4745,5070,21250,2,23201.55,-0.25,534,-50,41.427463149728474,54.91,0.25,1823,2178475,102050,2395,6070010,77823111,4342689,81475206
0,0,0,0,163.68,0,1,4810,5070,21300,0,23201.55,-0.3,-3460,-60,-52.210653387656556,53.56,0.2,3167,2466295,134615,11098,6070010,77823111,4342689,81475206
0,0,0,0,43.89,0,1,3965,4290,21350,0,23201.55,-0.3,114,-54.54545454545455,12.472647702407002,53.22,0.25,1028,1542710,73775,1734,6070010,77823111,4342689,81475206
0,0,0,0,103.63,0,1,4745,5070,21400,0,23201.55,-0.3,-1516,-54.54545454545455,-28.9257775233734,51.84,0.25,3725,3073135,359710,13325,6070010,77823111,4342689,81475206
0,0,0,0,0,0,0,5070,5070,21450,0,23201.55,-0.3,130,-54.54545454545455,10.970464135021096,50.47,0.25,1315,1833585,137670,3589,6070010,77823111,4342689,81475206
68.05,-8,4.16475412344319,-22.22222222222222,59.95,1702,28,5720,4940,21500,12,23201.55,-0.4,-19521,-72.72727272727273,-36.17277545121002,48.16,0.15,34445,18280600,2611570,112951,6070010,77823111,4342689,81475206
0,0,0,0,112.26,0,1,5590,4810,21550,0,23201.55,-0.35,372,-63.63636363636363,16.562778272484415,46.81,0.2,2618,2200315,165165,10100,6070010,77823111,4342689,81475206
0,0,0,0,0,0,0,5070,5070,21600,0,23201.55,-0.4,-1896,-66.66666666666667,-28.231089934484814,45.46,0.2,4820,3399955,203255,13026,6070010,77823111,4342689,81475206
0,0,0,0,0,0,0,4940,4940,21650,0,23201.55,-0.4,711,-66.66666666666667,19.72807991120977,44.98,0.2,4315,2455245,248170,13883,6070010,77823111,4342689,81475206
0,0,0,0,0,0,0,4940,4940,21700,0,23201.55,-0.35,-1981,-58.333333333333336,-20.769553365485425,42.76,0.25,7557,5753865,569400,48619,6070010,77823111,4342689,81475206
0,0,0,0,0,0,1,6435,6695,21750,0,23201.55,-0.4,944,-61.53846153846154,50.481283422459896,42.23,0.25,2814,3541460,180310,18179,6070010,77823111,4342689,81475206
0,0,0,0,0,0,0,6695,6695,21800,0,23201.55,-0.45,-5260,-64.28571428571429,-23.647889223575955,40.06,0.25,16983,6409715,1726855,73659,6070010,77823111,4342689,81475206
0,0,0,0,0,0,0,6760,6695,21850,0,23201.55,-0.5,293,-66.66666666666667,10.404829545454545,39.49,0.25,3109,3905070,243750,12224,6070010,77823111,4342689,81475206
