CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
-239.2,-3,-10.529559360831096,-100,0,2032.5,0,5330,4225,21100,4,23157.55,-0.35,-45116,-70,-56.469115714375114,56.58,0.15,34779,10426845,2486250,128968,6419088,45576824,3940669,52360963
0,0,0,0,0,0,0,4290,4290,21150,0,23157.55,-0.25,-246,-50,-11.56015037593985,57.64,0.25,1882,2543970,143780,2959,6419088,45576824,3940669,52360963
0,0,0,0,0,0,0,5070,5070,21200,0,23157.55,-0.3,-4756,-60,-38.379599741768885,56.26,0.2,7636,6127680,403715,18514,6419088,45576824,3940669,52360963
-831.85,0,-28.62772089821905,0,167.09,2073.9,0,5525,5070,21250,2,23157.55,-0.3,308,-60,23.894491854150505,53.85,0.2,1597,2225210,103870,1749,6419088,45576824,3940669,52360963
0,0,0,0,163.68,0,1,5525,5070,21300,0,23157.55,-0.25,-3488,-50,-52.63316734570696,53.51,0.25,3139,3610490,219245,9933,6419088,45576824,3940669,52360963
0,0,0,0,43.89,0,1,5395,4940,21350,0,23157.55,-0.35,196,-63.63636363636363,21.444201312910284,52.13,0.2,1110,1661595,87035,1138,6419088,45576824,3940669,52360963
0,0,0,0,103.63,0,1,5525,4940,21400,0,23157.55,-0.35,-1355,-63.63636363636363,-25.8538446861286,50.76,0.2,3886,3893045,457145,10600,6419088,45576824,3940669,52360963
0,0,0,0,0,0,0,5070,5070,21450,0,23157.55,-0.3,-72,-54.54545454545455,-6.075949367088608,49.38,0.25,1113,1850680,104455,2487,6419088,45576824,3940669,52360963
48.7,-7,2.980507359466324,-19.444444444444443,89.78,1682.65,29,5460,4875,21500,11,23157.55,-0.3,-16727,-54.54545454545455,-30.995441574324573,47.08,0.25,37239,18603910,5014425,90532,6419088,45576824,3940669,52360963
0,0,0,0,112.26,0,1,4745,5070,21550,0,23157.55,-0.3,447,-54.54545454545455,19.90204808548531,46.63,0.25,2693,2738905,216775,7208,6419088,45576824,3940669,52360963
0,0,0,0,0,0,0,5070,5070,21600,0,23157.55,-0.3,-1896,-50,-28.231089934484814,46,0.3,4820,4294745,115960,11468,6419088,45576824,3940669,52360963
