CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
-91.7,0,-4.036624554298543,0,145.71,2180,3,4615,4745,21100,3,23164.95,-0.35,-39778,-70,-49.787846548595034,58.8,0.15,40117,11205090,3085095,120586,5583553,28848218,3670537,31684929
0,0,0,0,0,0,0,5070,5070,21150,0,23164.95,-0.25,-258,-50,-12.12406015037594,58.54,0.25,1870,2844465,144300,2731,5583553,28848218,3670537,31684929
0,0,0,0,0,0,0,5070,5070,21200,0,23164.95,-0.25,-4565,-50,-36.838282763072954,57.16,0.25,7827,6641830,378560,16784,5583553,28848218,3670537,31684929
-831.85,1,-28.62772089821905,0,155.81,2073.9,1,3835,4160,21250,2,23164.95,-0.25,148,-50,11.481768813033359,55.79,0.25,1437,2200445,76895,970,5583553,28848218,3670537,31684929
0,0,0,0,163.68,0,1,4745,5070,21300,0,23164.95,-0.25,-3052,-50,-46.05402142749359,54.41,0.25,3575,3711175,221585,8917,5583553,28848218,3670537,31684929
0,0,0,0,43.89,0,1,4615,5070,21350,0,23164.95,-0.3,-21,-54.54545454545455,-2.297592997811816,54.65,0.25,893,1270100,54925,860,5583553,28848218,3670537,31684929
0,0,0,0,103.63,0,1,4615,5070,21400,0,23164.95,-0.3,-1330,-54.54545454545455,-25.376836481587482,51.66,0.25,3911,3952130,430625,8827,5583553,28848218,3670537,31684929
0,0,0,0,0,0,0,5070,5070,21450,0,23164.95,-0.3,-46,-54.54545454545455,-3.8818565400843883,51.11,0.25,1139,1982370,133380,2055,5583553,28848218,3670537,31684929
68.8,-5,4.210655160806634,-13.88888888888889,77.46,1702.75,31,5200,5005,21500,10,23164.95,-0.3,-13413,-54.54545454545455,-24.854538042471187,49.72,0.25,40553,13179140,4404855,80313,5583553,28848218,3670537,31684929
0,0,0,0,112.26,0,1,3965,3965,21550,0,23164.95,-0.3,811,-54.54545454545455,36.1086375779163,48.32,0.25,3057,2824770,310310,4748,5583553,28848218,3670537,31684929
0,0,0,0,0,0,0,4940,5070,21600,0,23164.95,-0.3,-1683,-50,-25.059559261465157,46.93,0.3,5033,4725175,196365,10142,5583553,28848218,3670537,31684929
0,0,0,0,0,0,0,5070,4940,21650,0,23164.95,-0.3,393,-50,10.904550499445062,46.19,0.3,3997,2931240,201955,4707,5583553,28848218,3670537,31684929
0,0,0,0,0,0,0,6825,6825,21700,0,23164.95,-0.3,-839,-50,-8.79639337387293,44.78,0.3,8699,6497725,883870,36363,5583553,28848218,3670537,31684929
0,0,0,0,0,0,1,6500,6825,21750,0,23164.95,-0.3,1612,-46.15384615384615,86.20320855614973,43.37,0.35,3482,3531515,338715,13761,5583553,28848218,3670537,31684929
0,0,0,0,0,0,0,6825,6825,21800,0,23164.95,-0.35,-4111,-50,-18.482219125118014,41.96,0.35,18132,9549410,2734030,40305,5583553,28848218,3670537,31684929
0,0,0,0,0,0,0,6825,6825,21850,0,23164.95,-0.4,381,-53.333333333333336,13.529829545454545,40.55,0.35,3197,4580875,325585,8344,5583553,28848218,3670537,31684929
0,0,0,0,0,0,0,6825,6825,21900,0,23164.95,-0.35,-3005,-50,-19.596974044606757,39.65,0.35,12329,6545240,799045,26963,5583553,28848218,3670537,31684929
0,0,0,0,56.97,0,2,6500,7280,21950,0,23164.95,-0.45,3267,-52.94117647058823,91.97635135135135,38.23,0.4,6819,5504070,448955,18042,5583553,28848218,3670537,31684929
56.05,-111,4.986876640419948,-31.53409090909091,0,1180,241,10465,10985,22000,182,23164.95,-0.45,-4719,-52.94117647058823,-4.608578460096098,37.23,0.4,97677,43029740,11738220,283769,5583553,28848218,3670537,31684929
0,0,0,0,76.79,0,5,6370,6240,22050,0,23164.95,-0.5,2309,-55.55555555555556,55.907990314769975,35.79,0.4,6439,13335920,1245790,20513,5583553,28848218,3670537,31684929
89.5,2,8.758624064197289,25,59.3,1111.35,10,6825,7085,22100,5,23164.95,-0.5,11095,-55.55555555555556,44.69825155104343,34.34,0.4,35917,21387730,7407075,114220,5583553,28848218,3670537,31684929
106.7,1,11.07650783764144,50,62.49,1070,3,7020,7475,22150,3,23164.95,-0.6,2945,-60,34.573843625264146,32.89,0.4,11463,16175445,2217800,44231,5583553,28848218,3670537,31684929
0,0,0,0,0,0,14,6500,6370,22200,0,23164.95,-0.7,19119,-63.63636363636363,49.04822986146742,31.06,0.4,58099,29016260,9515090,163669,5583553,28848218,3670537,31684929
100.75,1,11.457977936995338,10,62.82,980.05,11,7020,6955,22250,2,23164.95,-0.75,7322,-65.21739130434783,55.88886344553851,29.99,0.4,20423,19308185,4928040,64031,5583553,28848218,3670537,31684929
55.8,3,6.784606966988875,5.2631578947368425,54.33,878.25,60,9880,10660,22300,30,23164.95,-0.85,4849,-62.96296296296296,9.54339696910057,28.85,0.5,55659,33375290,12023960,194142,5583553,28848218,3670537,31684929
0,0,0,0,0,0,20,6500,6500,22350,0,23164.95,-1.2,3797,-70.58823529411765,12.192537409286494,27.66,0.5,34939,23236590,3267810,77053,5583553,28848218,3670537,31684929
42.8,-297,5.804176837537293,-68.75,30.35,780.2,135,10985,13130,22400,426,23164.95,-1.45,23974,-74.35897435897436,31.088230717360858,26.17,0.5,101090,38425010,11405420,246768,5583553,28848218,3670537,31684929
0,0,0,0,0,0,42,6435,6370,22450,0,23164.95,-1.65,4771,-73.33333333333333,19.752421959095802,24.68,0.6,28925,29004495,2785185,117469,5583553,28848218,3670537,31684929
46.45,79,7.357833042927293,7.745098039215686,28.51,677.75,1099,43030,21710,22500,1212,23164.95,-2.1,68240,-77.77777777777777,43.81830557232204,23.17,0.6,223974,63816610,15537860,772244,5583553,28848218,3670537,31684929
47.1,1,8.068522483940043,0.7407407407407407,29.67,630.85,136,1267825,15600,22550,61,23164.95,-2.6,19143,-82.53968253968254,63.564218355691324,22.09,0.55,49259,37688105,5799755,173114,5583553,28848218,3670537,31684929
