CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
0,0,0,0,129.07,0,3,4745,5070,21100,0,23204.05,-0.05,-539,-6.666666666666667,-0.523901168328765,66.23,0.7,102343,8760375,2595190,53371,3775637,28613529,3316300,24272146
0,0,0,0,0,0,0,3380,5070,21150,0,23204.05,0,282,0,13.183730715287517,65.18,0.75,2421,2032290,266565,4564,3775637,28613529,3316300,24272146
0,0,0,0,0,0,0,5070,5070,21200,0,23204.05,-0.05,-368,-6.25,-2.0874695104657097,63.68,0.75,17261,4034355,934700,17531,3775637,28613529,3316300,24272146
0,0,0,0,0,0,0,4290,4290,21250,0,23204.05,0,36,0,2.15311004784689,62.18,0.75,1708,1953185,171340,3067,3775637,28613529,3316300,24272146
-172.9,0,-8.715596330275229,0,0,1810.9,1,4745,5070,21300,1,23204.05,-0.05,-377,-5.882352941176471,-5.146757679180888,60.68,0.8,6948,2900625,438945,5408,3775637,28613529,3316300,24272146
0,0,0,0,43.89,0,1,4745,5070,21350,0,23204.05,-0.05,875,-5.555555555555555,99.54493742889647,59.95,0.85,1754,2750280,222560,6211,3775637,28613529,3316300,24272146
-168.2,-1,-8.678154989165204,-50,0,1770,1,4810,5070,21400,2,23204.05,-0.1,-1016,-11.11111111111111,-14.696947779545784,58.07,0.8,5897,3446300,368420,10130,3775637,28613529,3316300,24272146
0,0,0,0,0,0,0,5070,5070,21450,0,23204.05,-0.05,407,-5.555555555555555,33.0625507717303,56.92,0.85,1638,2853240,247975,5228,3775637,28613529,3316300,24272146
-222.2,9,-11.535965527087713,30,0,1703.95,39,5265,5200,21500,17,23204.05,-0.1,-11347,-10.526315789473685,-14.635624919386045,55.4,0.85,66183,7874945,2135055,88690,3775637,28613529,3316300,24272146
-638.1,1,-27.8646288209607,100,0,1651.9,2,4615,4615,21550,2,23204.05,-0.05,696,-5.2631578947368425,45.46048334421946,54.22,0.9,2227,2867475,245180,7762,3775637,28613529,3316300,24272146
0,0,0,0,0,0,0,5070,5070,21600,0,23204.05,-0.05,3447,-5,48.37215829357283,53,0.95,10573,3729765,637000,31716,3775637,28613529,3316300,24272146
0,0,0,0,0,0,0,5070,5070,21650,0,23204.05,-0.05,3214,-4.761904761904762,179.55307262569832,51.76,1,5004,2966535,347750,13318,3775637,28613529,3316300,24272146
0,0,0,0,0,0,0,5070,5070,21700,0,23204.05,0.1,661,10.526315789473685,6.183348924228251,50.5,1.05,11351,3830775,720395,29344,3775637,28613529,3316300,24272146
