CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
-239.2,-3,-10.529559360831096,-100,0,2032.5,0,5460,4355,21100,4,23195.9,-0.4,-49004,-80,-61.33550284748733,57.23,0.1,30891,7602790,2650700,142105,5857709,99144449,4493941,99489091
-1027.1,1,-34.187095378368035,0,0,1977.25,1,3835,4290,21150,2,23195.9,-0.4,-166,-80,-7.8007518796992485,55.9,0.1,1962,1332045,177060,4222,5857709,99144449,4493941,99489091
-972.45,1,-32.90862944162436,0,0,1982.55,1,4940,4615,21200,2,23195.9,-0.4,-4846,-80,-39.105874757908325,54.57,0.1,7546,3142620,478725,24544,5857709,99144449,4493941,99489091
-831.85,0,-28.62772089821905,0,158.73,2073.9,0,4745,5070,21250,2,23195.9,-0.35,612,-70,47.47866563227308,53.24,0.15,1901,912860,125775,2738,5857709,99144449,4493941,99489091
0,0,0,0,163.68,0,1,3835,4160,21300,0,23195.9,-0.4,-3709,-80,-55.9680096574619,51.92,0.1,2918,612430,327470,13284,5857709,99144449,4493941,99489091
0,0,0,0,43.89,0,1,3835,4160,21350,0,23195.9,-0.45,143,-81.81818181818181,15.645514223194748,50.59,0.1,1057,357500,64545,2213,5857709,99144449,4493941,99489091
0,0,0,0,103.63,0,1,4615,4940,21400,0,23195.9,-0.45,-1573,-81.81818181818181,-30.01335622972715,49.27,0.1,3668,1198405,518115,16628,5857709,99144449,4493941,99489091
0,0,0,0,0,0,0,5070,5070,21450,0,23195.9,-0.45,134,-81.81818181818181,11.308016877637131,47.94,0.1,1319,1030250,146250,5400,5857709,99144449,4493941,99489091
66.7,-9,4.08213225618899,-25,84.5,1700.65,27,8060,6565,21500,13,23195.9,-0.4,-19147,-72.72727272727273,-35.47974650706,45.13,0.15,34819,20319715,3360240,122973,5857709,99144449,4493941,99489091
0,0,0,0,112.26,0,1,4615,4745,21550,0,23195.9,-0.4,557,-72.72727272727273,24.799643811219948,43.84,0.15,2803,790790,200655,10965,5857709,99144449,4493941,99489091
0,0,0,0,0,0,0,5070,5070,21600,0,23195.9,-0.45,-1851,-75,-27.561048243001785,42.56,0.15,4865,2083315,476450,14492,5857709,99144449,4493941,99489091
0,0,0,0,0,0,0,5070,5070,21650,0,23195.9,-0.4,105,-66.66666666666667,2.913429522752497,43.7,0.2,3709,1757340,223990,16853,5857709,99144449,4493941,99489091
0,0,0,0,0,0,0,6825,6695,21700,0,23195.9,-0.4,-1087,-66.66666666666667,-11.396519186412245,42.35,0.2,8451,4532905,551655,59724,5857709,99144449,4493941,99489091
0,0,0,0,0,0,1,6370,6825,21750,0,23195.9,-0.5,947,-76.92307692307692,50.64171122994652,40,0.15,2817,2393040,292435,19975,5857709,99144449,4493941,99489091
0,0,0,0,0,0,0,6825,6825,21800,0,23195.9,-0.55,-5663,-78.57142857142857,-25.459695185002023,38.68,0.15,16580,5838105,1944865,81851,5857709,99144449,4493941,99489091
0,0,0,0,0,0,0,6825,6825,21850,0,23195.9,-0.55,266,-73.33333333333333,9.446022727272727,37.36,0.2,3082,2375945,171080,13335,5857709,99144449,4493941,99489091
0,0,0,0,0,0,0,6825,6825,21900,0,23195.9,-0.5,-4513,-71.42857142857143,-29.431329072649014,36.04,0.2,10821,5360030,1065025,48395,5857709,99144449,4493941,99489091
0,0,0,0,56.97,0,2,5720,6500,21950,0,23195.9,-0.7,3607,-82.3529411764706,101.54842342342343,35.59,0.15,7159,3417570,489385,32234,5857709,99144449,4493941,99489091
74.35,-151,6.61506294764002,-42.89772727272727,62.45,1198.3,201,10010,9425,22000,274,23195.9,-0.65,-9492,-76.47058823529412,-9.269893355209188,34.94,0.2,92904,25532390,7222800,586100,5857709,99144449,4493941,99489091
0,0,0,0,76.79,0,5,6305,6500,22050,0,23195.9,-0.75,4683,-83.33333333333333,113.38983050847457,32.89,0.15,8813,8954660,2092610,51990,5857709,99144449,4493941,99489091
98.15,3,9.605127954200714,37.5,69.25,1120,11,6955,9490,22100,30,23195.9,-0.7,10339,-77.77777777777777,41.65256627185561,32.19,0.2,35161,12832105,6768190,191403,5857709,99144449,4493941,99489091
98.7,8,10.246029274369356,400,62.61,1062,10,6565,6760,22150,29,23195.9,-0.8,10381,-80,121.87133129842687,30.17,0.2,18899,11515595,2415465,97776,5857709,99144449,4493941,99489091
-3.8,3,-0.4108996539792388,21.428571428571427,0,921,17,8450,7020,22200,10,23195.9,-0.85,26724,-77.27272727272727,68.55823499230374,28.81,0.25,65704,16556930,6333275,314046,5857709,99144449,4493941,99489091
2.25,1,0.25588536335721596,10,0,881.55,11,7605,6825,22250,4,23195.9,-0.9,11239,-78.26086956521739,85.7873444775208,28.04,0.25,24340,13713375,3955380,131447,5857709,99144449,4493941,99489091
74.7,0,9.082619004194784,0,62.22,897.15,57,8580,10790,22300,101,23195.9,-1.1,8338,-81.48148148148148,16.410155481204487,26.65,0.25,59148,18545085,8480030,373697,5857709,99144449,4493941,99489091
20.55,0,2.643766885372443,0,0,797.85,20,6695,6435,22350,26,23195.9,-1.5,6054,-88.23529411764706,19.439984586731747,25.25,0.2,37196,16417700,4850365,274468,5857709,99144449,4493941,99489091
48.1,-228,6.522918361811771,-52.77777777777778,28.02,785.5,204,16445,14625,22400,714,23195.9,-1.7,30012,-87.17948717948718,38.917993671870946,24.3,0.25,107128,23594610,8964670,547476,5857709,99144449,4493941,99489091
77.9,0,11.607808076292654,0,41.14,749,42,11115,6630,22450,1,23195.9,-2,18764,-88.88888888888889,77.68485551047445,22.88,0.25,42918,17342585,3508895,379065,5857709,99144449,4493941,99489091
66.6,-142,10.549659432916204,-13.92156862745098,24.08,697.9,878,136305,24700,22500,3820,23195.9,-2.4,43674,-88.88888888888889,28.04397241450165,21.45,0.3,199408,36727145,14427855,1374819,5857709,99144449,4493941,99489091
66.25,109,11.349036402569594,80.74074074074075,33.3,650,244,1367990,15340,22550,408,23195.9,-2.9,20629,-92.06349206349206,68.49847257271882,20.35,0.25,50745,21596185,5942495,606112,5857709,99144449,4493941,99489091
66.5,31,12.473037606677295,7.888040712468193,24.52,599.65,424,1802905,19305,22600,1481,23195.9,-3.75,42857,-92.5925925925926,79.35599748176129,18.89,0.3,96863,31238545,10856755,1029741,5857709,99144449,4493941,99489091
60.9,112,12.539894986101102,42.58555133079848,23.31,546.55,375,1276015,18460,22650,1085,23195.9,-4.85,43016,-92.38095238095238,109.46382675522304,17.43,0.4,82313,31106010,6386250,756731,5857709,99144449,4493941,99489091
62.95,139,14.429799426934098,17.88931788931789,23.98,499.2,916,2164565,22230,22700,4735,23195.9,-6.6,78278,-93.61702127659575,78.02442063294293,16.2,0.45,178603,53421355,10081565,1613016,5857709,99144449,4493941,99489091
60.15,224,15.512572533849129,57.142857142857146,24.22,447.9,616,1954225,22295,22750,3309,23195.9,-9.2,33418,-95.33678756476684,79.20458854759197,14.9,0.45,75610,35717500,8077940,1042797,5857709,99144449,4493941,99489091
55.9,393,16.299752150459252,18.262081784386616,22.16,398.85,2545,7376330,44135,22800,29532,23195.9,-13,72434,-96.6542750929368,71.29611402023701,13.37,0.45,174030,57512325,17054700,2595869,5857709,99144449,4493941,99489091
50.6,158,16.974169741697416,19.362745098039216,20.58,348.7,974,8152690,37375,22850,20791,23195.9,-17.85,50359,-97.01086956521739,111.13832980225989,12.13,0.55,95671,47545940,8223280,2989819,5857709,99144449,4493941,99489091
41.55,-1700,16.217798594847775,-26.7632241813602,17.36,297.75,4652,20051850,80015,22900,163282,23195.9,-24.95,81499,-97.65166340508806,82.63691025420034,10.77,0.6,180122,76736920,13345995,4768009,5857709,99144449,4493941,99489091
32.15,1864,14.922255743792062,80.17204301075269,14.92,247.6,4189,20189065,61295,22950,148153,23195.9,-34,86428,-97.84172661870504,168.27553980646795,9.57,0.75,137789,79992445,8320715,4395981,5857709,99144449,4493941,99489091
18.7,10612,10.414926204399888,49.20024108674487,13.22,198.25,32181,44357560,314990,23000,1112963,23195.9,-46,202079,-97.0464135021097,132.31300089047195,8.52,1.4,354807,129556310,7971535,9875850,5857709,99144449,4493941,99489091
6.6,17040,4.596100278551532,151.18445568272557,10.93,150.2,28311,43158635,208975,23050,1109310,23195.9,-60.2,150275,-95.63145353455123,268.19974656886365,7.56,2.75,206306,91138970,2404220,7766924,5857709,99144449,4493941,99489091
-9.5,67611,-8.403361344537815,97.77298954461975,9.21,103.55,136762,73254155,1335490,23100,5091779,23195.9,-76.8,418073,-92.36319903788335,402.0473909949416,6.88,6.35,522059,111495995,5059470,15092268,5857709,99144449,4493941,99489091
