CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
-239.2,-3,-10.529559360831096,-100,0,2032.5,0,4745,4225,21100,4,23198.6,-0.4,-48551,-80,-60.76850866762626,57.62,0.1,31344,7774195,2776475,139964,5987263,80006102,4388820,83350295
-1027.1,1,-34.187095378368035,0,0,1977.25,1,4615,4940,21150,2,23198.6,-0.3,-223,-60,-10.479323308270677,57.62,0.2,1905,2442050,142675,3534,5987263,80006102,4388820,83350295
-972.45,1,-32.90862944162436,0,0,1982.55,1,5005,4615,21200,2,23198.6,-0.3,-4724,-60,-38.121368624919306,56.27,0.2,7668,4541485,551330,23992,5987263,80006102,4388820,83350295
-831.85,0,-28.62772089821905,0,153.4,2073.9,0,3965,4290,21250,2,23198.6,-0.3,534,-60,41.427463149728474,54.91,0.2,1823,2175420,101660,2396,5987263,80006102,4388820,83350295
0,0,0,0,163.68,0,1,4745,5070,21300,0,23198.6,-0.3,-3581,-60,-54.03651727780293,53.56,0.2,3046,1777295,252460,12349,5987263,80006102,4388820,83350295
0,0,0,0,43.89,0,1,3965,4290,21350,0,23198.6,-0.35,114,-63.63636363636363,12.472647702407002,53.22,0.2,1028,1548105,75205,1783,5987263,80006102,4388820,83350295
0,0,0,0,103.63,0,1,4745,5070,21400,0,23198.6,-0.35,-1523,-63.63636363636363,-29.059339820644915,51.84,0.2,3718,2522975,429650,13590,5987263,80006102,4388820,83350295
0,0,0,0,0,0,0,4940,4940,21450,0,23198.6,-0.35,135,-63.63636363636363,11.39240506329114,50.47,0.2,1320,1777100,140270,3656,5987263,80006102,4388820,83350295
68.05,-8,4.16475412344319,-22.22222222222222,59.95,1702,28,4745,5395,21500,12,23198.6,-0.4,-19535,-72.72727272727273,-36.19871771115147,48.16,0.15,34431,18099900,2900755,114577,5987263,80006102,4388820,83350295
0,0,0,0,112.26,0,1,4745,4745,21550,0,23198.6,-0.35,372,-63.63636363636363,16.562778272484415,46.81,0.2,2618,1748695,168025,10353,5987263,80006102,4388820,83350295
0,0,0,0,0,0,0,5070,5070,21600,0,23198.6,-0.4,-1853,-66.66666666666667,-27.590827873734366,45.46,0.2,4863,3293940,247000,13341,5987263,80006102,4388820,83350295
0,0,0,0,0,0,0,4940,4940,21650,0,23198.6,-0.35,681,-58.333333333333336,18.895671476137625,44.98,0.25,4285,2300870,255255,14004,5987263,80006102,4388820,83350295
0,0,0,0,0,0,0,4940,4940,21700,0,23198.6,-0.35,-1769,-58.333333333333336,-18.546865170895366,42.76,0.25,7769,5753215,544830,49006,5987263,80006102,4388820,83350295
0,0,0,0,0,0,1,6500,6825,21750,0,23198.6,-0.45,1000,-69.23076923076923,53.475935828877006,42.23,0.2,2870,3125460,161525,18399,5987263,80006102,4388820,83350295
0,0,0,0,0,0,0,6695,6695,21800,0,23198.6,-0.5,-5317,-71.42857142857143,-23.9041496201052,40.06,0.2,16926,6294665,1953250,73948,5987263,80006102,4388820,83350295
0,0,0,0,0,0,0,6695,6695,21850,0,23198.6,-0.5,292,-66.66666666666667,10.369318181818182,39.49,0.25,3108,3521570,216775,12372,5987263,80006102,4388820,83350295
0,0,0,0,0,0,0,6695,6695,21900,0,23198.6,-0.5,-3766,-71.42857142857143,-24.559801747750097,38.11,0.2,11568,5948085,1091285,43084,5987263,80006102,4388820,83350295
0,0,0,0,56.97,0,2,6500,6500,21950,0,23198.6,-0.6,3581,-70.58823529411765,100.81644144144144,37.37,0.25,7133,4700475,580190,30371,5987263,80006102,4388820,83350295
87.65,-140,7.798389608078651,-39.77272727272727,0,1211.6,212,10400,9425,22000,257,23198.6,-0.6,-1170,-70.58823529411765,-1.1426227587015119,36.51,0.25,101226,26672620,10494835,524846,5987263,80006102,4388820,83350295
0,0,0,0,76.79,0,5,6500,6435,22050,0,23198.6,-0.65,4644,-72.22222222222223,112.4455205811138,34.57,0.25,8774,11286470,1554020,49685,5987263,80006102,4388820,83350295
76.45,2,7.481528600088075,25,0,1098.3,10,6565,8515,22100,26,23198.6,-0.6,9200,-66.66666666666667,37.063894931915236,33.18,0.3,34022,17637880,7034885,180834,5987263,80006102,4388820,83350295
71.7,8,7.443164123326067,400,0,1035,10,6370,6565,22150,21,23198.6,-0.7,11117,-70,130.5118572434844,32.26,0.3,19635,11864320,2775305,92746,5987263,80006102,4388820,83350295
-3.8,3,-0.4108996539792388,21.428571428571427,0,921,17,8450,6890,22200,10,23198.6,-0.8,28381,-72.72727272727273,72.80913288866086,30.84,0.3,67361,19788990,9150310,295771,5987263,80006102,4388820,83350295
2.25,1,0.25588536335721596,10,0,881.55,11,6500,6955,22250,4,23198.6,-0.85,11298,-73.91304347826087,86.2376917792535,29.42,0.3,24399,15433600,4193410,126841,5987263,80006102,4388820,83350295
83.1,0,10.10395768739741,0,40.01,905.55,57,9360,8905,22300,95,23198.6,-1.1,13182,-81.48148148148148,25.94371186774257,27.56,0.25,63992,21845915,10396555,359975,5987263,80006102,4388820,83350295
20.55,0,2.643766885372443,0,0,797.85,20,6890,6500,22350,26,23198.6,-1.4,8984,-82.3529411764706,28.848500417442683,26.56,0.3,40126,17112810,4751240,201388,5987263,80006102,4388820,83350295
46.75,-214,6.33984269053431,-49.53703703703704,0,784.15,218,16055,15340,22400,685,23198.6,-1.7,35432,-87.17948717948718,45.946366512785936,25.48,0.25,112548,24640980,10777065,512423,5987263,80006102,4388820,83350295
0,0,0,0,0,0,42,10335,6435,22450,0,23198.6,-1.9,21244,-84.44444444444444,87.95230603626729,23.69,0.35,45398,21763495,3954340,318158,5987263,80006102,4388820,83350295
72.65,-88,11.507999366386821,-8.627450980392156,30.91,703.95,932,137410,28665,22500,3646,23198.6,-2.35,46596,-87.03703703703704,29.92024862907265,22.57,0.35,202330,47846045,13674960,1275508,5987263,80006102,4388820,83350295
68.45,119,11.725910064239828,88.14814814814815,0,652.2,254,1366755,15925,22550,383,23198.6,-2.7,19065,-85.71428571428571,63.30521981670873,21.38,0.45,49181,31093205,6465615,561101,5987263,80006102,4388820,83350295
71.2,40,13.354590640532683,10.178117048346056,0,604.35,433,1804270,23205,22600,1361,23198.6,-3.65,43016,-90.12345679012346,79.65040921379106,19.89,0.4,97022,39695045,10904725,905011,5987263,80006102,4388820,83350295
64.45,135,13.270874086276125,51.330798479087456,0,550.1,398,1275625,19370,22650,952,23198.6,-4.8,46195,-91.42857142857143,117.55350281191949,18.63,0.45,85492,35231690,7345325,657653,5987263,80006102,4388820,83350295
64.7,190,14.830945558739256,24.453024453024454,0,500.95,967,2162615,21515,22700,4072,23198.6,-6.55,88928,-92.90780141843972,88.63992025915773,17.11,0.5,189253,58719375,15379260,1468549,5987263,80006102,4388820,83350295
63.8,279,16.45390070921986,71.1734693877551,0,451.55,671,2058485,25740,22750,2912,23198.6,-9.1,27661,-94.30051813471502,65.55982176715965,15.58,0.55,69853,42528200,6077305,963233,5987263,80006102,4388820,83350295
60.05,247,17.509841084706224,11.477695167286246,18.88,403,2399,7375095,44265,22800,26402,23198.6,-12.9,83472,-95.91078066914498,82.16071498877909,14.2,0.55,185068,72280650,14169155,2377925,5987263,80006102,4388820,83350295
54.95,361,18.43341160684334,44.240196078431374,13.58,353.05,1177,8134815,41275,22850,18100,23198.6,-17.7,44967,-96.19565217391305,99.2386122881356,12.91,0.7,90279,54722005,7809945,2795440,5987263,80006102,4388820,83350295
43.8,-973,17.096018735362996,-15.31801007556675,11.46,300,5379,20155525,95160,22900,152151,23198.6,-24.6,74927,-96.28180039138944,75.9731502793466,11.72,0.95,173550,89743875,10184720,4497349,5987263,80006102,4388820,83350295
38.55,2762,17.892782548155026,118.79569892473118,9.56,254,5087,19988475,77610,22950,131441,23198.6,-33.6,95343,-96.69064748201438,185.6330678919803,10.72,1.15,146704,83614115,6254170,4019198,5987263,80006102,4388820,83350295
24.45,16436,13.617376775271513,76.20195651166026,10.65,204,38005,44400980,407810,23000,978264,23198.6,-45.3,239938,-95.56962025316456,157.10151380231522,9.93,2.1,392666,111486180,4697030,8716563,5987263,80006102,4388820,83350295
10.8,24177,7.520891364902507,214.50625499068406,9.61,154.4,35448,43049045,230035,23050,976227,23198.6,-58.8,161027,-93.40746624305004,287.3891238778533,9.24,4.15,217058,88619310,2266160,6656103,5987263,80006102,4388820,83350295
-3.3,83876,-2.91906236178682,121.29397984121705,8.98,109.75,153027,74174035,1545180,23100,4413538,23198.6,-74.15,392774,-89.17618761274805,377.718154366934,8.75,9,496760,110075290,4631705,12482261,5987263,80006102,4388820,83350295
-18.5,180602,-20.986954055587066,282.74285714285713,8.72,69.65,244477,78273325,2421185,23150,7657755,23198.6,-85.75,411669,-81.08747044917257,919.3554870695431,8.48,20,456447,90832365,3876795,11466757,5987263,80006102,4388820,83350295
-27.05,517545,-40.707298720842736,385.96550104033827,8.39,39.4,651636,116106965,7350135,23200,13501514,23198.6,-93,351560,-69.89853438556933,569.1988860825076,8.54,40.05,413324,94222700,3553550,12073373,5987263,80006102,4388820,83350295
