CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
0,0,0,0,129.07,0,3,3965,4290,21100,0,23195.5,-0.05,-1429,-6.666666666666667,-1.3889698878326626,66.51,0.7,101453,9427470,2221700,47177,3779842,23691663,3243912,19407800
0,0,0,0,0,0,0,3380,5070,21150,0,23195.5,-0.05,252,-6.666666666666667,11.781206171107995,64.56,0.7,2391,1973075,272870,3826,3779842,23691663,3243912,19407800
0,0,0,0,0,0,0,4940,5070,21200,0,23195.5,-0.1,-167,-12.5,-0.9473027398037325,63.06,0.7,17462,3759600,1124240,16470,3779842,23691663,3243912,19407800
0,0,0,0,0,0,0,4290,4290,21250,0,23195.5,0,10,0,0.5980861244019139,62,0.75,1682,1912625,182325,2920,3779842,23691663,3243912,19407800
-172.9,0,-8.715596330275229,0,0,1810.9,1,4745,5070,21300,1,23195.5,-0.05,-346,-5.882352941176471,-4.723549488054608,61.28,0.8,6979,2951975,416390,4586,3779842,23691663,3243912,19407800
0,0,0,0,43.89,0,1,3965,4160,21350,0,23195.5,-0.1,837,-11.11111111111111,95.22184300341297,59.77,0.8,1716,2740400,231985,5969,3779842,23691663,3243912,19407800
-168.2,-1,-8.678154989165204,-50,0,1770,1,4810,5070,21400,2,23195.5,-0.1,-956,-11.11111111111111,-13.829017792564732,57.89,0.8,5957,3452605,377130,10017,3779842,23691663,3243912,19407800
0,0,0,0,0,0,0,5070,5070,21450,0,23195.5,0,425,0,34.52477660438668,57.08,0.9,1656,2875535,242710,5108,3779842,23691663,3243912,19407800
-220.9,-1,-11.468473379539496,-3.3333333333333335,70.04,1705.25,29,4680,4940,21500,10,23195.5,-0.05,-9381,-5.2631578947368425,-12.099832322971753,55.22,0.9,68149,7964970,2273960,83870,3779842,23691663,3243912,19407800
0,0,0,0,70.1,0,1,2535,5590,21550,0,23195.5,0.05,842,5.2631578947368425,54.996734160679296,54.65,1,2373,2896465,218075,7428,3779842,23691663,3243912,19407800
0,0,0,0,0,0,0,5070,5070,21600,0,23195.5,0,2430,0,34.1004771260174,53.11,1,9556,3922035,541905,29349,3779842,23691663,3243912,19407800
0,0,0,0,0,0,0,5070,5070,21650,0,23195.5,0,2979,0,166.4245810055866,51.85,1.05,4769,3057275,279305,12381,3779842,23691663,3243912,19407800
0,0,0,0,0,0,0,5070,5070,21700,0,23195.5,0.1,397,10.526315789473685,3.713751169317119,50.31,1.05,11087,3818425,774085,27573,3779842,23691663,3243912,19407800
0,0,0,0,0,0,1,6500,6825,21750,0,23195.5,0.1,1853,9.523809523809524,82.76016078606521,49.27,1.15,4092,3344380,299650,12803,3779842,23691663,3243912,19407800
0,0,0,0,0,0,0,6825,6825,21800,0,23195.5,0.1,-535,9.090909090909092,-2.47765479553559,47.7,1.2,21058,5171920,981110,79766,3779842,23691663,3243912,19407800
0,0,0,0,0,0,0,6825,6825,21850,0,23195.5,0.05,633,4.3478260869565215,21.298788694481832,46.37,1.2,3605,2861885,314535,10862,3779842,23691663,3243912,19407800
0,0,0,0,0,0,0,6825,6825,21900,0,23195.5,0.1,1992,8.695652173913043,9.089249863113707,45.01,1.25,23908,5173285,863330,47478,3779842,23691663,3243912,19407800
0,0,0,0,56.97,0,2,7280,6565,21950,0,23195.5,0.15,3321,13.043478260869565,96.68122270742359,43.64,1.3,6756,3235960,508300,18466,3779842,23691663,3243912,19407800
-203.2,-42,-14.230190132707728,-10.714285714285714,68.67,1224.75,350,7930,9165,22000,123,23195.5,0.15,26048,12,25.07532802587626,42.43,1.4,129927,14372475,3402165,221848,3779842,23691663,3243912,19407800
-204.9,0,-14.90507019713392,0,88.34,1169.8,2,6175,6435,22050,1,23195.5,0.2,1748,16,50.53483665799364,41.01,1.45,5207,4055350,443365,22556,3779842,23691663,3243912,19407800
-195.55,2,-14.907566228320945,25,54.74,1116.2,10,8125,8190,22100,13,23195.5,0.25,3528,19.23076923076923,14.998724598248447,39.56,1.55,27050,5864300,1514760,90530,3779842,23691663,3243912,19407800
-119.35,0,-10.032784129119031,0,0,1070.25,1,6695,7085,22150,1,23195.5,0.3,8017,22.22222222222222,186.09563602599815,38.41,1.65,12325,3909750,667420,43916,3779842,23691663,3243912,19407800
-204.65,9,-16.75193385994352,112.5,49.84,1017,17,6565,7345,22200,30,23195.5,0.35,16699,25.925925925925927,44.498627654755246,36.77,1.7,54226,7493850,2058940,195421,3779842,23691663,3243912,19407800
-249.25,2,-20.783823222847612,18.181818181818183,27.91,950,13,6630,6500,22250,5,23195.5,0.25,-622,16.129032258064516,-3.540528233151184,35.4,1.8,16946,4092075,1031940,83396,3779842,23691663,3243912,19407800
-230.4,3,-20.411055988660525,4.6875,0,898.4,67,7735,8320,22300,34,23195.5,0.4,34388,25.806451612903224,82.1441368272699,34.12,1.95,76251,9238320,2621385,290679,3779842,23691663,3243912,19407800
-213.55,0,-19.974745112711627,0,29.58,855.55,19,7800,6825,22350,3,23195.5,0.5,8952,28.571428571428573,72.17026765559497,33.22,2.25,21356,4578665,1433510,105275,3779842,23691663,3243912,19407800
-205.35,4,-20.06546804768419,4.301075268817204,47.45,818.05,97,11375,9685,22400,189,23195.5,0.65,25149,35.13513513513514,66.99611060791732,31.9,2.5,62687,6922435,2980120,226368,3779842,23691663,3243912,19407800
-192.3,1,-20.099294486542984,3.125,41.83,764.45,33,6890,8385,22450,2,23195.5,0.9,14163,43.90243902439025,88.32002993265154,31.02,2.95,30199,4176835,766675,142199,3779842,23691663,3243912,19407800
-209.95,-287,-22.670337976460427,-11.370839936608558,41.19,716.15,2237,39195,27430,22500,3968,23195.5,1.15,39538,50,25.18231671199373,29.98,3.45,196545,12266020,1496300,619939,3779842,23691663,3243912,19407800
-216.35,10,-24.902163904235728,11.764705882352942,26.85,652.45,95,13455,13195,22550,113,23195.5,1.65,22744,62.264150943396224,103.75912408759125,29.09,4.3,44664,2957305,461370,211282,3779842,23691663,3243912,19407800
