CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
0,0,0,0,129.07,0,3,5395,5070,21100,0,23190.4,-0.05,-1647,-6.666666666666667,-1.6008631247448533,66.52,0.7,101235,9338615,2180880,46860,3711846,22674005,3205044,18548069
0,0,0,0,0,0,0,3250,5070,21150,0,23190.4,0,253,0,11.827956989247312,65.02,0.75,2392,2031510,233350,3581,3711846,22674005,3205044,18548069
0,0,0,0,0,0,0,4940,4940,21200,0,23190.4,-0.05,3,-6.25,0.0170174144874922,63.53,0.75,17632,3907410,976430,15486,3711846,22674005,3205044,18548069
0,0,0,0,0,0,0,4160,4290,21250,0,23190.4,0.05,10,6.666666666666667,0.5980861244019139,62.47,0.8,1682,1953705,162305,2787,3711846,22674005,3205044,18548069
-172.9,0,-8.715596330275229,0,0,1810.9,1,5655,5070,21300,1,23190.4,-0.05,-174,-5.882352941176471,-2.3754266211604094,60.97,0.8,7151,2999620,403585,4110,3711846,22674005,3205044,18548069
0,0,0,0,43.89,0,1,5525,5070,21350,0,23190.4,0,792,0,90.10238907849829,59.87,0.9,1671,2757560,206375,5808,3711846,22674005,3205044,18548069
-168.2,-1,-8.678154989165204,-50,0,1770,1,5590,4940,21400,2,23190.4,-0.05,-873,-5.555555555555555,-12.62838131057428,58.73,0.85,6040,3506360,327665,9736,3711846,22674005,3205044,18548069
0,0,0,0,0,0,0,4940,5070,21450,0,23190.4,0,488,0,39.642567018684,57.56,0.9,1719,2903485,187005,4930,3711846,22674005,3205044,18548069
-220.9,-1,-11.468473379539496,-3.3333333333333335,67.32,1705.25,29,6695,6565,21500,10,23190.4,0,-9285,0,-11.976009286727718,56.04,0.95,68245,8720400,1528215,82655,3711846,22674005,3205044,18548069
0,0,0,0,70.1,0,1,3315,5525,21550,0,23190.4,0.05,818,5.2631578947368425,53.42913128674069,54.52,1,2349,2889250,197860,7388,3711846,22674005,3205044,18548069
0,0,0,0,0,0,0,4940,4940,21600,0,23190.4,0,2436,0,34.184675834970534,53.89,1,9562,3917095,495105,29255,3711846,22674005,3205044,18548069
0,0,0,0,0,0,0,5070,5070,21650,0,23190.4,0,2990,0,167.0391061452514,52.35,1.05,4780,3066570,262145,12311,3711846,22674005,3205044,18548069
0,0,0,0,0,0,0,6825,6825,21700,0,23190.4,0.1,408,10.526315789473685,3.816651075771749,50.81,1.05,11098,4054765,709800,27320,3711846,22674005,3205044,18548069
0,0,0,0,0,0,1,7280,6825,21750,0,23190.4,0.1,1928,9.523809523809524,86.10987047789192,49.77,1.15,4167,3436355,269555,12335,3711846,22674005,3205044,18548069
0,0,0,0,0,0,0,6825,6825,21800,0,23190.4,0.1,-691,9.090909090909092,-3.2001111471310146,48.44,1.2,20902,5400525,774735,78618,3711846,22674005,3205044,18548069
0,0,0,0,0,0,0,6825,6825,21850,0,23190.4,0.15,614,13.043478260869565,20.659488559892328,47.1,1.3,3586,2913690,237640,10780,3711846,22674005,3205044,18548069
0,0,0,0,0,0,0,6695,6825,21900,0,23190.4,0.15,1960,13.043478260869565,8.943237817119913,45.53,1.3,23876,5462405,686790,46872,3711846,22674005,3205044,18548069
0,0,0,0,56.97,0,2,7280,7280,21950,0,23190.4,0.2,3345,17.391304347826086,97.37991266375546,44.55,1.35,6780,3309605,396045,18363,3711846,22674005,3205044,18548069
-203.2,-42,-14.230190132707728,-10.714285714285714,55.21,1224.75,350,8190,11700,22000,123,23190.4,0.2,26109,16,25.134050193013024,42.95,1.45,129988,15090595,2484885,218043,3711846,22674005,3205044,18548069
0,0,0,0,88.34,0,2,6565,6305,22050,0,23190.4,0.2,1732,16,50.07227522405319,41.71,1.45,5191,4120870,425100,22322,3711846,22674005,3205044,18548069
-215.95,1,-16.46274061368401,12.5,0,1095.8,9,8320,7995,22100,10,23190.4,0.25,3265,19.23076923076923,13.880622396054758,40.09,1.55,26787,6047925,1233245,89463,3711846,22674005,3205044,18548069
0,0,0,0,0,0,1,6435,6370,22150,0,23190.4,0.35,7643,25.925925925925927,177.41411327762302,38.95,1.7,11951,4013100,594230,42857,3711846,22674005,3205044,18548069
-216,7,-17.6810051978881,87.5,0,1005.65,15,7215,8320,22200,27,23190.4,0.4,16488,29.62962962962963,43.93636581661204,37.6,1.75,54015,7807800,1743950,190512,3711846,22674005,3205044,18548069
-249.25,2,-20.783823222847612,18.181818181818183,0,950,13,6565,6500,22250,5,23190.4,0.25,-698,16.129032258064516,-3.973132969034608,36.22,1.8,16870,4356365,1062750,81455,3711846,22674005,3205044,18548069
-230.4,3,-20.411055988660525,4.6875,0,898.4,67,8710,7865,22300,34,23190.4,0.4,35328,25.806451612903224,84.38955641019515,34.92,1.95,77191,9454445,2588300,277919,3711846,22674005,3205044,18548069
-218.35,0,-20.423720886727153,0,0,850.75,19,6825,6825,22350,2,23190.4,0.6,9062,34.285714285714285,73.05707836181877,34,2.35,21466,4777565,986830,102863,3711846,22674005,3205044,18548069
-221,5,-21.59468438538206,5.376344086021505,37.86,802.4,98,10790,11115,22400,185,23190.4,0.8,22518,43.24324324324324,59.987212957536364,32.67,2.65,60056,7823985,1986270,217044,3711846,22674005,3205044,18548069
-192.3,1,-20.099294486542984,3.125,0,764.45,33,7345,7865,22450,2,23190.4,1.1,12295,53.65853658536585,76.67123971065104,31.62,3.15,28331,4326855,343005,139793,3711846,22674005,3205044,18548069
