CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
0,0,0,0,129.07,0,3,5525,5070,21100,0,23185.55,-0.05,-787,-6.666666666666667,-0.764954024999514,66.73,0.7,102095,9387885,2254005,48846,3777584,27189615,3284880,22913916
0,0,0,0,0,0,0,3380,4940,21150,0,23185.55,0,307,0,14.352501168770454,64.78,0.75,2446,2039570,260195,4376,3777584,27189615,3284880,22913916
0,0,0,0,0,0,0,5070,5070,21200,0,23185.55,-0.05,-360,-6.25,-2.042089738499064,63.72,0.75,17269,4037800,926380,17305,3777584,27189615,3284880,22913916
0,0,0,0,0,0,0,4290,4290,21250,0,23185.55,0.05,7,6.666666666666667,0.41866028708133973,62.22,0.8,1679,1949220,160485,3008,3777584,27189615,3284880,22913916
-172.9,0,-8.715596330275229,0,0,1810.9,1,4745,5070,21300,1,23185.55,-0.05,-361,-5.882352941176471,-4.928327645051194,61.13,0.8,6964,2891265,418860,5324,3777584,27189615,3284880,22913916
0,0,0,0,43.89,0,1,4745,5070,21350,0,23185.55,-0.1,885,-11.11111111111111,100.68259385665529,59.62,0.8,1764,2737670,206700,6038,3777584,27189615,3284880,22913916
-168.2,-1,-8.678154989165204,-50,0,1770,1,4810,5070,21400,2,23185.55,-0.1,-960,-11.11111111111111,-13.886879791696803,58.11,0.8,5953,3459365,368940,10075,3777584,27189615,3284880,22913916
0,0,0,0,0,0,0,5070,5070,21450,0,23185.55,0,407,0,33.0625507717303,57.31,0.9,1638,2848300,234780,5218,3777584,27189615,3284880,22913916
-220.55,7,-11.450302416738053,23.333333333333332,0,1705.6,37,5200,5785,21500,15,23185.55,-0.1,-11044,-10.526315789473685,-14.24480846124081,55.79,0.85,66486,8015085,2315430,86384,3777584,27189615,3284880,22913916
-638.1,1,-27.8646288209607,100,0,1651.9,2,3835,3835,21550,2,23185.55,-0.05,696,-5.2631578947368425,45.46048334421946,54.58,0.9,2227,2859805,232700,7757,3777584,27189615,3284880,22913916
0,0,0,0,0,0,0,5070,5070,21600,0,23185.55,0.05,3418,5,47.96519786696604,53.63,1.05,10544,3844555,559065,31011,3777584,27189615,3284880,22913916
0,0,0,0,0,0,0,4290,4290,21650,0,23185.55,0,3066,0,171.2849162011173,52.09,1.05,4856,3051750,271245,12706,3777584,27189615,3284880,22913916
0,0,0,0,0,0,0,6825,6825,21700,0,23185.55,0.1,473,10.526315789473685,4.424695977549112,50.54,1.05,11163,3808155,753285,28807,3777584,27189615,3284880,22913916
0,0,0,0,0,0,1,7280,6825,21750,0,23185.55,0.1,2023,9.523809523809524,90.35283608753907,49.25,1.15,4262,3331705,326625,13381,3777584,27189615,3284880,22913916
0,0,0,0,0,0,0,6825,6825,21800,0,23185.55,0.05,-592,4.545454545454546,-2.7416292316954567,47.94,1.15,21001,4910035,1130740,82676,3777584,27189615,3284880,22913916
0,0,0,0,0,0,0,6825,6825,21850,0,23185.55,0.05,677,4.3478260869565215,22.7792732166891,46.61,1.2,3649,2843165,323310,11397,3777584,27189615,3284880,22913916
0,0,0,0,0,0,0,6825,6825,21900,0,23185.55,0.05,2395,4.3478260869565215,10.928089067348056,45.26,1.2,24311,4922580,1099410,48636,3777584,27189615,3284880,22913916
