CE_change,CE_changeinOpenInterest,CE_pChange,CE_pchangeinOpenInterest,CE_impliedVolatility,CE_lastPrice,CE_openInterest,CE_totalBuyQuantity,CE_totalSellQuantity,CE_strikePrice,CE_totalTradedVolume,underlyingValue,PE_change,PE_changeinOpenInterest,PE_pChange,PE_pchangeinOpenInterest,PE_impliedVolatility,PE_lastPrice,PE_openInterest,PE_totalBuyQuantity,PE_totalSellQuantity,PE_totalTradedVolume,Overall_CE_openInterest,Overall_CE_totalTradedVolume,Overall_PE_openInterest,Overall_PE_totalTradedVolume
0,3,0,0,129.07,0,3,4940,4940,21100,0,23107.3,-0.05,-5785,-6.666666666666667,-5.28064554408449,65.32,0.7,103766,6947525,2011555,20096,3371749,4582302,2328475,3453440
0,0,0,0,0,0,0,3380,4940,21150,0,23107.3,0,156,0,6.842105263157895,63.8,0.75,2436,1794520,260650,1494,3371749,4582302,2328475,3453440
0,0,0,0,0,0,0,4940,4940,21200,0,23107.3,0,-4896,0,-21.607308354296308,62.27,0.8,17763,3382925,889785,4580,3371749,4582302,2328475,3453440
0,0,0,0,0,0,0,5070,5070,21250,0,23107.3,0.05,560,6.666666666666667,47.098402018502945,60.37,0.8,1749,1815515,191685,1587,3371749,4582302,2328475,3453440
0,0,0,0,0,0,1,4680,5070,21300,0,23107.3,-0.1,-1840,-11.764705882352942,-20.129088721146484,58.86,0.75,7301,2582970,551135,2154,3371749,4582302,2328475,3453440
0,0,0,0,43.89,0,1,5135,4940,21350,0,23107.3,-0.05,421,-5.555555555555555,44.40928270042194,57.71,0.85,1369,2518360,226655,3189,3371749,4582302,2328475,3453440
0,0,0,0,0,0,2,4940,4940,21400,0,23107.3,-0.15,-1462,-16.666666666666668,-17.829268292682926,55.83,0.75,6738,3106350,494975,4470,3371749,4582302,2328475,3453440
0,0,0,0,0,0,0,5070,5070,21450,0,23107.3,-0.1,363,-11.11111111111111,30.97269624573379,54.32,0.8,1535,2540980,234845,2643,3371749,4582302,2328475,3453440
0,-4,0,-11.764705882352942,116.53,0,30,4485,5135,21500,0,23107.3,-0.15,-18725,-15.789473684210526,-20.776007456062487,52.81,0.8,71403,6161350,2628340,37962,3371749,4582302,2328475,3453440
0,0,0,0,70.1,0,1,2860,4940,21550,0,23107.3,-0.05,219,-5.2631578947368425,11.68,52.25,0.9,2094,2627105,208780,3494,3371749,4582302,2328475,3453440
0,0,0,0,0,0,0,5070,5070,21600,0,23107.3,-0.1,-994,-10,-10.92667912498626,50.71,0.9,8103,3165110,759525,9623,3371749,4582302,2328475,3453440
0,0,0,0,0,0,0,6695,6695,21650,0,23107.3,-0.05,105,-4.761904761904762,3.983308042488619,49.45,1,2741,2585505,296920,5101,3371749,4582302,2328475,3453440
0,0,0,0,0,0,0,5915,6825,21700,0,23107.3,0.05,429,5.2631578947368425,3.824893009985735,47.91,1,11645,3544320,938275,8733,3371749,4582302,2328475,3453440
0,0,0,0,0,0,1,7280,6825,21750,0,23107.3,-0.05,298,-4.761904761904762,15.825809877854487,46.36,1,2181,2965040,305760,4409,3371749,4582302,2328475,3453440
0,0,0,0,0,0,0,6825,6695,21800,0,23107.3,-0.05,-4376,-4.545454545454546,-16.123802505526896,45.06,1.05,22764,3696615,1340820,32404,3371749,4582302,2328475,3453440
0,0,0,0,0,0,0,6825,6695,21850,0,23107.3,-0.05,-362,-4.3478260869565215,-10.74502819827842,43.96,1.1,3007,2557490,375375,5322,3371749,4582302,2328475,3453440
0,0,0,0,0,0,0,6825,6695,21900,0,23107.3,-0.05,-8652,-4.3478260869565215,-27.157161241721333,42.39,1.1,23207,3928990,1354925,18678,3371749,4582302,2328475,3453440
0,1,0,100,56.97,0,2,6695,6825,21950,0,23107.3,0,-71,0,-1.7270737046947215,41.22,1.15,4040,2779400,450775,7063,3371749,4582302,2328475,3453440
-288.1,-136,-20.175776462761302,-25.6120527306968,58.92,1139.85,395,13585,15080,22000,15,23107.3,0,-9948,0,-8.324964852379996,40,1.25,109548,10348455,3411330,61711,3371749,4582302,2328475,3453440
0,1,0,100,88.34,0,2,6695,6890,22050,0,23107.3,0.05,-117,4,-3.139254091762812,38.57,1.3,3610,3494205,423930,7500,3371749,4582302,2328475,3453440
0,7,0,700,79.5,0,8,6175,6890,22100,0,23107.3,0.05,1696,3.8461538461538463,7.0855614973262036,37.12,1.35,25632,4437875,1748565,26100,3371749,4582302,2328475,3453440
0,0,0,0,0,0,1,7280,7280,22150,0,23107.3,0.1,424,7.407407407407407,8.74767897668661,35.65,1.45,5271,2970500,630240,11868,3371749,4582302,2328475,3453440
-269.2,8,-22.035771292923506,133.33333333333334,0,952.45,14,6305,8190,22200,9,23107.3,0.25,1621,18.51851851851852,4.094571724468918,34.44,1.6,41210,5362240,2097940,70942,3371749,4582302,2328475,3453440
-282.05,-1,-23.51886595789035,-8.333333333333334,61.76,917.2,11,6240,7215,22250,1,23107.3,0.1,-5331,6.451612903225806,-29.153450727332384,33.05,1.65,12955,3315715,1328405,42561,3371749,4582302,2328475,3453440
-283.8,5,-25.141743444365698,8.771929824561404,46.68,845,62,7670,11245,22300,17,23107.3,0.3,-2724,19.35483870967742,-5.639401279423638,31.85,1.85,45579,6624800,2827370,84487,3371749,4582302,2328475,3453440
0,-5,0,-20.833333333333332,71.05,0,19,6045,6825,22350,0,23107.3,0.55,-3516,31.428571428571427,-20.218516388729153,30.97,2.3,13874,3899090,1082705,51831,3371749,4582302,2328475,3453440
-281.4,54,-27.49658002735978,88.52459016393442,41.31,742,115,14105,17095,22400,109,23107.3,0.85,4144,45.945945945945944,10.614482211008939,30.1,2.7,43185,5605925,1602705,79476,3371749,4582302,2328475,3453440
0,27,0,540,69.09,0,32,5785,6695,22450,0,23107.3,1.25,5280,60.97560975609756,32.55842634272677,29.11,3.3,21497,3108820,301600,55275,3371749,4582302,2328475,3453440
-286.05,221,-30.88759313249109,8.829404714342788,36.26,640.05,2724,63895,19305,22500,775,23107.3,1.8,11709,78.26086956521739,7.779187732947109,28.39,4.1,162226,11193910,968370,194336,3371749,4582302,2328475,3453440
-256.2,56,-29.488950276243095,186.66666666666666,39.21,612.6,86,11245,11115,22550,13,23107.3,2.5,7171,94.33962264150944,43.69630126134909,27.56,5.15,23582,2654925,202020,52345,3371749,4582302,2328475,3453440
-278.25,121,-33.594929067310595,26.71081677704194,35.1,550,574,18070,20475,22600,439,23107.3,3.75,3840,127.11864406779661,8.121655633341089,26.89,6.7,51121,4714255,383370,121407,3371749,4582302,2328475,3453440
-270.35,133,-35.03531393766604,233.33333333333334,33.27,501.3,190,24115,23985,22650,192,23107.3,5.45,8515,155.71428571428572,33.070529749883484,26.29,8.95,34263,3233945,154635,83947,3371749,4582302,2328475,3453440
-274.85,228,-37.91818997033869,55.74572127139364,31.39,450,637,32045,32695,22700,656,23107.3,7.7,40408,183.33333333333334,79.59658038844896,25.85,11.9,91174,4563650,360555,149771,3371749,4582302,2328475,3453440
-263.2,203,-39.28944618599791,133.55263157894737,32.39,406.7,355,29770,28275,22750,650,23107.3,10.95,20208,210.57692307692307,100.25798769597142,25.51,16.15,40364,3406000,195715,99146,3371749,4582302,2328475,3453440
-266.65,1378,-42.704996796925045,118.08054841473864,29.25,357.75,2545,118040,52000,22800,3926,23107.3,15.25,43093,222.62773722627736,69.57778315976427,25.28,22.1,105028,4391790,509080,197668,3371749,4582302,2328475,3453440
-265.2,432,-45.708376421923475,130.9090909090909,29.45,315,762,141505,38155,22850,2020,23107.3,20.6,31418,238.15028901734104,154.2214804633811,25.01,29.25,51790,3492320,182130,101671,3371749,4582302,2328475,3453440
-255.6,2351,-48.08578684977895,173.50553505535055,27.86,275.95,3706,235040,58890,22900,10382,23107.3,27.25,48186,237.99126637554585,74.35193186026416,24.82,38.7,112994,3943940,362310,194109,3371749,4582302,2328475,3453440
-246.4,2608,-50.84605860503508,588.7133182844244,27.03,238.2,3051,252135,62530,22950,6496,23107.3,35.8,22852,235.52631578947367,114.31144014806662,24.82,51,42843,3649425,250770,123188,3371749,4582302,2328475,3453440
-233.95,23082,-53.559981684981686,238.4996900185989,26.78,202.85,32760,3873285,251940,23000,72611,23107.3,46,63190,231.7380352644836,51.37690762888945,24.68,65.85,186183,5446870,967395,347891,3371749,4582302,2328475,3453440
-220.05,14267,-56.192543411644536,2205.100463678516,26.87,171.55,14914,2292550,121940,23050,40632,23107.3,58.3,62014,229.5275590551181,235.20442994765986,24.52,83.7,88380,3891940,357955,175418,3371749,4582302,2328475,3453440
-206.4,76127,-59.13192952299097,1561.5794871794872,26.81,142.65,81002,3158935,573820,23100,220802,23107.3,71.85,73590,215.44227886056973,149.04907540558605,24.57,105.2,122963,4588480,749905,336305,3371749,4582302,2328475,3453440
-193.5,62585,-62.5,3186.6089613034624,26.62,116.1,64549,3505710,383240,23150,165024,23107.3,87.75,2922,205.50351288056206,5.504172396255203,24.54,130.45,56009,3729895,303550,157533,3371749,4582302,2328475,3453440
-177.8,59239,-65.42778288868445,320.5747064235078,26.4,93.95,77718,3684460,493155,23200,177929,23107.3,104.05,9518,190.0456621004566,13.31263287456641,24.51,158.8,81014,4271410,442780,158780,3371749,4582302,2328475,3453440
-159.7,30323,-67.9140973846481,349.1421991940127,26.6,75.45,39008,2433145,219830,23250,96299,23107.3,119.85,-19159,172.07465900933238,-41.841013321685956,24.17,189.5,26631,285480,140595,46115,3371749,4582302,2328475,3453440
-142.55,50635,-70.27360118314026,81.50240636116342,26.56,60.3,112762,4161690,670605,23300,165591,23107.3,136,-21247,156.2320505456634,-18.055048054453216,24.34,223.05,96432,437450,274690,87460,3371749,4582302,2328475,3453440
-126.25,32139,-72.85054818234276,166.71335200746967,26.71,47.05,51417,3587285,247325,23350,95166,23107.3,152.75,-12586,142.7570093457944,-30.250444647406624,24.15,259.75,29020,341835,108355,51690,3371749,4582302,2328475,3453440
-109.3,77124,-74.78617858364694,132.32448013176858,27.03,36.85,135408,4021680,604890,23400,204965,23107.3,170.95,-9345,131.95677344654572,-11.208664675614408,24.01,300.5,74028,267475,137280,48902,3371749,4582302,2328475,3453440
-93.45,33979,-76.34803921568627,102.28476821192054,27.35,28.95,67199,3856190,496925,23450,105968,23107.3,186.45,-12788,119.7495183044316,-36.506894287590285,22.91,342.15,22241,107900,59085,19197,3371749,4582302,2328475,3453440
-79.05,107030,-77.88177339901478,100.0813517481275,27.77,22.45,213973,4404140,991510,23500,259003,23107.3,200.75,637,108.80758807588076,0.8748678084355386,23.51,385.25,73448,288600,97565,23361,3371749,4582302,2328475,3453440
-66.85,38366,-79.15926583777383,182.062354671855,28.17,17.6,59439,3397745,360945,23550,106005,23107.3,214.8,168,99.28356829211926,2.049780380673499,23,431.15,8364,180635,34515,5004,3371749,4582302,2328475,3453440
-55.3,56882,-79.85559566787003,90.89194976191237,28.79,13.95,119464,3859310,693420,23600,158511,23107.3,222.8,-1114,88.41269841269842,-3.639809187740966,20.03,474.8,29492,84565,42055,7233,3371749,4582302,2328475,3453440
-45.6,21032,-80.49426301853487,97.72325992008177,29.29,11.05,42554,3488485,313950,23650,81454,23107.3,231,-238,80.4177545691906,-5.320813771517997,17.59,518.25,4235,42055,17550,1197,3371749,4582302,2328475,3453440
-36.9,47679,-80.65573770491804,60.37226970560304,29.83,8.85,126654,3858855,766155,23700,149321,23107.3,241.65,182,73.52806937471475,0.5332083321126183,0,570.3,34315,55835,35100,1775,3371749,4582302,2328475,3453440
-30.8,19782,-80.6282722513089,63.72451116193667,30.71,7.4,50825,3748095,322725,23750,72068,23107.3,250.35,603,67.90994167909942,28.948631781084973,0,619,2686,26065,21970,415,3371749,4582302,2328475,3453440
-24.85,6032,-80.03220611916264,6.95981262042945,31.58,6.2,92701,4864600,792740,23800,143034,23107.3,257.95,-2179,62.556080999151206,-18.386634039321578,0,670.3,9672,63635,41470,1096,3371749,4582302,2328475,3453440
-20.8,20517,-79.69348659003832,100.91485908218976,32.53,5.3,40848,3821545,356850,23850,79362,23107.3,248.25,91,54.72883597883598,5.167518455423055,0,701.85,1852,40105,14625,203,3371749,4582302,2328475,3453440
-16.9,34099,-78.97196261682242,71.39357648339684,33.41,4.5,81861,4982770,1178775,23900,163416,23107.3,262.2,-491,52.251893184535675,-7.046498277841561,0,764,6477,26520,19825,430,3371749,4582302,2328475,3453440
-13.9,5760,-77.6536312849162,21.617564270970163,34.45,4,32405,3892265,530465,23950,94689,23107.3,267.55,39,48.8675799086758,2.1535063500828273,0,815.05,1850,17680,13975,170,3371749,4582302,2328475,3453440
-11.4,106909,-76,59.65737563126029,35.5,3.6,286114,12810590,1618045,24000,261215,23107.3,269.95,1528,45.400269088462835,8.118590935656979,0,864.55,20349,84565,22230,712,3371749,4582302,2328475,3453440
-9.3,11964,-75,55.56897352531352,36.53,3.1,33494,3450655,576875,24050,64155,23107.3,266.05,14,41.785770378514215,1.0408921933085502,0,902.75,1359,14365,11180,25,3371749,4582302,2328475,3453440
-7.4,44904,-72.1951219512195,84.74211628828625,37.54,2.85,97893,7883720,1843725,24100,188850,23107.3,261.65,-4,37.97257093099194,-0.16359918200409,0,950.7,2441,14170,12675,28,3371749,4582302,2328475,3453440
-6.15,11831,-71.09826589595376,44.06823853689425,38.65,2.5,38678,4749420,1309230,24150,124055,23107.3,247.7,58,33.430056009177406,15.633423180592992,0,988.65,429,10985,9555,2,3371749,4582302,2328475,3453440
-4.85,31749,-67.36111111111111,32.58546898894625,39.57,2.35,129182,10468120,2462395,24200,220496,23107.3,260.95,-591,33.28231617881513,-26.50224215246637,0,1045,1639,13650,10075,42,3371749,4582302,2328475,3453440
-4.25,7872,-66.92913385826772,52.78262035671182,40.76,2.1,22786,4084730,1205100,24250,92288,23107.3,0,33,0,11.14864864864865,0,0,329,7280,8125,0,3371749,4582302,2328475,3453440
